Time, Accel X [mg],Accel Y [mg],Accel Z [mg],dRoll [rad/s],dPitch [rad/s],dHeading [rad/s],Roll [rad],Pitch [rad],Yaw [rad],Frequency Reader Frequency [Hz],Calibrated Velocity [m/s],Pressure Sensor Depth [m],State Estimator X [m],State Estimator Y [m],State Estimator Z [m],State Estimator Roll [rad],State Estimator Pitch [rad],State Estimator Yaw [rad],Motor A,Motor B,Motor C,Motor D,Motor E,Servo Angle [rad],Waypoint X [m],Waypoint Y [m],Waypoint Z [m],Waiting [bool]
162692,-1.595,0.133,0.266,0.056,0.002,-0.013,0.202,0.083,0.429,6.849,-0.256,1.135,-1.380,-0.576,1.103,0.201,0.083,0.429,--242,242,122,242,125,1.578,1.000,0.000,1.000,0.000
162703,-1.407,0.156,0.207,0.054,0.000,0.001,0.203,0.083,0.429,6.849,-0.256,1.087,-1.385,-0.578,1.135,0.202,0.083,0.429,--242,242,150,242,153,1.578,1.000,0.000,1.000,0.000
162714,-1.509,-0.082,0.153,0.049,-0.010,0.009,0.203,0.083,0.429,6.849,-0.256,1.103,-1.390,-0.581,1.103,0.203,0.083,0.429,--242,242,122,242,125,1.578,1.000,0.000,1.000,0.000
162725,-1.695,0.095,0.145,0.050,-0.002,0.006,0.204,0.083,0.429,6.849,-0.256,1.135,-1.395,-0.583,1.103,0.203,0.083,0.429,--242,242,122,242,125,1.578,1.000,0.000,1.000,0.000
162736,-1.557,0.151,0.083,0.051,-0.011,0.013,0.204,0.082,0.429,6.849,-0.256,1.103,-1.400,-0.585,1.135,0.204,0.083,0.429,--242,242,150,242,153,1.578,1.000,0.000,1.000,0.000
162747,-1.576,-0.075,0.134,0.046,-0.001,0.013,0.205,0.082,0.429,6.849,-0.256,1.135,-1.405,-0.588,1.103,0.204,0.082,0.429,--242,242,122,242,125,1.578,1.000,0.000,1.000,0.000
162758,-1.590,0.053,0.248,0.055,0.010,0.006,0.205,0.082,0.429,7.992,-0.291,1.103,-1.411,-0.590,1.119,0.205,0.082,0.429,--242,242,136,242,139,1.578,1.000,0.000,1.000,0.000
162769,-1.665,-0.208,0.110,0.054,0.009,0.009,0.206,0.082,0.429,7.992,-0.291,1.135,-1.416,-0.593,1.103,0.205,0.082,0.429,--242,242,122,242,125,1.578,1.000,0.000,1.000,0.000
162780,-1.548,-0.062,0.300,0.060,0.001,0.004,0.206,0.082,0.429,7.992,-0.291,1.103,-1.422,-0.596,1.152,0.206,0.082,0.429,--242,242,164,242,167,1.578,1.000,0.000,1.000,0.000
162791,-1.649,0.044,-0.084,0.052,-0.004,0.007,0.207,0.082,0.429,7.992,-0.291,1.119,-1.428,-0.598,1.119,0.206,0.082,0.429,--242,242,136,242,139,1.578,1.000,0.000,1.000,0.000
162802,-1.504,-0.198,0.193,0.047,0.006,0.010,0.207,0.082,0.429,7.992,-0.291,1.103,-1.433,-0.601,1.135,0.207,0.082,0.429,--242,242,150,242,153,1.578,1.000,0.000,1.000,0.000
162813,-1.528,-0.110,0.157,0.047,-0.002,0.007,0.208,0.082,0.429,7.992,-0.291,1.071,-1.439,-0.604,1.087,0.207,0.082,0.429,--242,242,108,242,112,1.578,1.000,0.000,1.000,0.000
162824,-1.627,-0.044,-0.012,0.040,-0.001,0.010,0.208,0.082,0.429,7.992,-0.291,1.119,-1.446,-0.606,1.103,0.208,0.082,0.429,--242,242,122,242,125,1.578,1.000,0.000,1.000,0.000
162835,-1.655,-0.302,0.250,0.040,0.009,0.006,0.208,0.082,0.429,7.992,-0.291,1.152,-1.448,-0.607,1.119,0.208,0.082,0.429,--242,242,136,242,139,1.578,1.000,0.000,1.000,0.000
162846,-1.587,0.027,0.192,0.038,0.015,0.001,0.209,0.083,0.429,7.992,-0.291,1.119,-1.454,-0.610,1.119,0.208,0.082,0.429,--242,242,136,242,139,1.578,1.000,0.000,1.000,0.000
162857,-1.536,-0.228,0.166,0.029,0.020,0.005,0.209,0.083,0.429,7.992,-0.291,1.103,-1.460,-0.613,1.119,0.209,0.083,0.429,--242,242,136,242,139,1.578,1.000,0.000,1.000,0.000
162868,-1.531,0.040,0.098,0.027,0.009,0.001,0.209,0.083,0.429,7.992,-0.291,1.135,-1.465,-0.615,1.087,0.209,0.083,0.429,--242,242,108,242,112,1.578,1.000,0.000,1.000,0.000
162879,-1.764,-0.214,0.113,0.022,0.023,0.002,0.210,0.083,0.429,7.992,-0.291,1.119,-1.471,-0.618,1.119,0.209,0.083,0.429,--242,242,136,242,139,1.578,1.000,0.000,1.000,0.000
162890,-1.340,-0.222,0.330,0.018,0.032,0.007,0.210,0.083,0.429,7.992,-0.291,1.103,-1.477,-0.621,1.119,0.210,0.083,0.429,--242,242,136,242,139,1.578,1.000,0.000,1.000,0.000
162901,-1.505,0.088,0.140,0.025,0.013,0.007,0.210,0.084,0.429,7.299,-0.270,1.135,-1.482,-0.623,1.119,0.210,0.083,0.429,--242,242,136,242,139,1.578,1.000,0.000,1.000,0.000
162912,-1.882,-0.197,0.055,0.021,0.023,0.002,0.210,0.084,0.429,7.299,-0.270,1.119,-1.488,-0.626,1.119,0.210,0.084,0.429,--242,242,136,242,139,1.578,1.000,0.000,1.000,0.000
162923,-1.463,-0.221,0.314,0.018,0.017,0.004,0.210,0.084,0.429,7.299,-0.270,1.119,-1.494,-0.628,1.135,0.210,0.084,0.429,--242,242,150,242,153,1.578,1.000,0.000,1.000,0.000
162934,-1.595,0.135,0.091,0.022,0.009,0.000,0.211,0.084,0.429,7.299,-0.270,1.119,-1.499,-0.631,1.119,0.210,0.084,0.429,--242,242,136,242,139,1.578,1.000,0.000,1.000,0.000
162945,-1.436,-0.278,0.336,0.019,-0.002,0.006,0.211,0.084,0.429,7.299,-0.270,1.103,-1.504,-0.633,1.103,0.211,0.084,0.429,--242,242,122,242,125,1.578,1.000,0.000,1.000,0.000
162956,-1.730,0.121,0.049,0.016,0.000,0.000,0.211,0.084,0.429,7.299,-0.270,1.119,-1.510,-0.636,1.103,0.211,0.084,0.429,--242,242,122,242,125,1.578,1.000,0.000,1.000,0.000
162967,-1.533,-0.282,0.206,0.017,0.012,0.001,0.211,0.084,0.429,7.299,-0.270,1.119,-1.515,-0.638,1.119,0.211,0.084,0.429,--242,242,136,242,139,1.578,1.000,0.000,1.000,0.000
162978,-1.413,-0.203,0.260,0.016,0.001,0.004,0.211,0.084,0.429,7.299,-0.270,1.168,-1.520,-0.641,1.071,0.211,0.084,0.429,--242,242,93,242,98,1.578,1.000,0.000,1.000,0.000
162989,-1.760,0.136,0.041,0.024,-0.001,-0.006,0.212,0.084,0.429,7.299,-0.270,1.135,-1.526,-0.643,1.119,0.211,0.084,0.429,--242,242,136,242,139,1.578,1.000,0.000,1.000,0.000
163000,-1.531,-0.278,0.235,0.024,-0.006,-0.001,0.212,0.084,0.429,7.299,-0.270,1.119,-1.531,-0.645,1.103,0.212,0.084,0.429,--242,242,122,242,125,1.578,1.000,0.000,1.000,0.000
163011,-1.311,-0.214,0.410,0.021,-0.012,0.000,0.212,0.084,0.429,7.299,-0.270,1.119,-1.536,-0.648,1.135,0.212,0.084,0.429,--242,242,150,242,153,1.578,1.000,0.000,1.000,0.000
163022,-1.654,-0.040,0.152,0.030,-0.005,-0.009,0.212,0.084,0.429,7.299,-0.270,1.135,-1.542,-0.650,1.135,0.212,0.084,0.429,--242,242,150,242,153,1.578,1.000,0.000,1.000,0.000
163033,-1.449,-0.221,0.181,0.025,-0.002,-0.009,0.213,0.084,0.429,7.299,-0.270,1.119,-1.547,-0.653,1.135,0.212,0.084,0.429,--242,242,150,242,153,1.578,1.000,0.000,1.000,0.000
163044,-1.734,-0.089,0.190,0.029,0.005,-0.016,0.213,0.084,0.429,7.354,-0.271,1.119,-1.553,-0.655,1.135,0.213,0.084,0.429,--242,242,150,242,153,1.578,1.000,0.000,1.000,0.000
163055,-1.488,-0.172,0.109,0.018,-0.010,-0.012,0.213,0.084,0.429,7.354,-0.271,1.135,-1.558,-0.658,1.119,0.213,0.084,0.429,--242,242,136,242,139,1.578,1.000,0.000,1.000,0.000
163066,-1.506,-0.296,0.212,0.028,-0.010,-0.018,0.213,0.084,0.429,7.354,-0.271,1.119,-1.563,-0.660,1.168,0.213,0.084,0.429,--242,242,177,242,181,1.578,1.000,0.000,1.000,0.000
163077,-1.572,0.070,0.192,0.028,-0.013,-0.020,0.214,0.084,0.429,7.354,-0.271,1.103,-1.569,-0.663,1.119,0.213,0.084,0.429,--242,242,136,242,139,1.578,1.000,0.000,1.000,0.000
163088,-1.478,-0.356,0.119,0.019,-0.013,-0.015,0.214,0.084,0.428,7.354,-0.271,1.152,-1.574,-0.665,1.135,0.214,0.084,0.429,--242,242,150,242,153,1.578,1.000,0.000,1.000,0.000
163099,-1.606,-0.153,0.199,0.029,-0.001,-0.031,0.214,0.084,0.428,7.354,-0.271,1.135,-1.579,-0.667,1.119,0.214,0.084,0.428,--242,242,136,242,139,1.578,1.000,0.000,1.000,0.000
163110,-1.573,0.032,0.093,0.027,-0.012,-0.024,0.214,0.084,0.428,7.354,-0.271,1.135,-1.585,-0.670,1.135,0.214,0.084,0.428,--242,242,150,242,153,1.577,1.000,0.000,1.000,0.000
163121,-1.528,-0.114,0.276,0.032,-0.004,-0.038,0.215,0.084,0.427,7.354,-0.271,1.119,-1.591,-0.673,1.119,0.214,0.084,0.428,--242,242,136,242,139,1.577,1.000,0.000,1.000,0.000
163132,-1.652,-0.126,0.013,0.027,-0.002,-0.038,0.215,0.084,0.427,7.354,-0.271,1.135,-1.593,-0.674,1.152,0.215,0.084,0.427,--242,242,164,242,167,1.577,1.000,0.000,1.000,0.000
163143,-1.631,-0.385,0.452,0.017,0.012,-0.042,0.215,0.084,0.427,7.354,-0.271,1.119,-1.598,-0.676,1.119,0.215,0.084,0.427,--242,242,136,242,139,1.577,1.000,0.000,1.000,0.000
163154,-1.409,-0.070,0.214,0.017,0.002,-0.048,0.215,0.084,0.426,7.354,-0.271,1.135,-1.603,-0.678,1.135,0.215,0.084,0.427,--242,242,150,242,153,1.576,1.000,0.000,1.000,0.000
163165,-1.699,-0.123,0.029,0.010,0.012,-0.043,0.215,0.084,0.426,7.354,-0.271,1.119,-1.608,-0.681,1.119,0.215,0.084,0.426,--242,242,136,242,139,1.576,1.000,0.000,1.000,0.000
163176,-1.431,-0.250,0.416,0.008,0.009,-0.038,0.215,0.084,0.425,8.334,-0.302,1.135,-1.614,-0.683,1.152,0.215,0.084,0.426,--242,242,164,242,167,1.576,1.000,0.000,1.000,0.000
163187,-1.478,-0.076,0.198,0.011,-0.001,-0.035,0.215,0.084,0.425,8.334,-0.302,1.135,-1.621,-0.686,1.119,0.215,0.084,0.425,--242,242,136,242,139,1.576,1.000,0.000,1.000,0.000
163198,-1.682,-0.114,0.055,0.012,0.002,-0.034,0.216,0.084,0.425,8.334,-0.302,1.119,-1.626,-0.689,1.135,0.215,0.084,0.425,--242,242,150,242,153,1.575,1.000,0.000,1.000,0.000
163209,-1.395,-0.086,0.328,0.016,0.000,-0.027,0.216,0.084,0.424,8.334,-0.302,1.152,-1.632,-0.691,1.119,0.216,0.084,0.425,--242,242,136,242,139,1.575,1.000,0.000,1.000,0.000
163220,-1.590,-0.205,0.059,0.016,0.017,-0.023,0.216,0.084,0.424,8.334,-0.302,1.135,-1.639,-0.694,1.152,0.216,0.084,0.424,--242,242,164,242,167,1.575,1.000,0.000,1.000,0.000
163231,-1.523,-0.191,0.103,0.018,-0.004,-0.027,0.216,0.084,0.424,8.334,-0.302,1.152,-1.644,-0.697,1.087,0.216,0.084,0.424,--242,242,107,242,112,1.575,1.000,0.000,1.000,0.000
163242,-1.677,-0.200,0.242,0.019,0.005,-0.026,0.216,0.084,0.424,8.334,-0.302,1.135,-1.650,-0.700,1.152,0.216,0.084,0.424,--242,242,164,242,167,1.575,1.000,0.000,1.000,0.000
163253,-1.460,-0.190,0.281,0.016,-0.006,-0.031,0.216,0.084,0.423,8.334,-0.302,1.152,-1.657,-0.702,1.135,0.216,0.084,0.424,--242,242,150,242,153,1.574,1.000,0.000,1.000,0.000
163264,-1.537,-0.305,0.128,0.016,-0.009,-0.031,0.217,0.084,0.423,8.334,-0.302,1.135,-1.662,-0.705,1.087,0.216,0.084,0.423,--242,242,107,242,112,1.574,1.000,0.000,1.000,0.000
163275,-1.583,-0.118,0.293,0.010,0.005,-0.035,0.217,0.084,0.423,8.334,-0.302,1.135,-1.668,-0.708,1.152,0.217,0.084,0.423,--242,242,164,242,167,1.574,1.000,0.000,1.000,0.000
163286,-1.509,-0.204,0.138,0.005,-0.005,-0.026,0.217,0.084,0.422,8.334,-0.302,1.152,-1.675,-0.711,1.119,0.217,0.084,0.423,--242,242,136,242,139,1.574,1.000,0.000,1.000,0.000
163297,-1.443,-0.065,0.317,-0.005,0.001,-0.029,0.217,0.084,0.422,8.334,-0.302,1.135,-1.680,-0.713,1.152,0.217,0.084,0.422,--242,242,164,242,167,1.574,1.000,0.000,1.000,0.000
163308,-1.734,-0.236,-0.021,-0.006,0.012,-0.031,0.217,0.084,0.422,8.334,-0.302,1.152,-1.686,-0.716,1.135,0.217,0.084,0.422,--242,242,150,242,153,1.573,1.000,0.000,1.000,0.000
163319,-1.384,-0.352,0.297,-0.017,0.016,-0.031,0.216,0.084,0.422,7.463,-0.275,1.135,-1.692,-0.719,1.119,0.217,0.084,0.422,--242,242,136,242,139,1.573,1.000,0.000,1.000,0.000
163330,-1.567,0.068,0.163,-0.015,0.000,-0.032,0.216,0.084,0.421,7.463,-0.275,1.135,-1.697,-0.721,1.135,0.216,0.084,0.422,--242,242,150,242,153,1.573,1.000,0.000,1.000,0.000
163341,-1.609,-0.179,0.097,-0.019,0.007,-0.029,0.216,0.084,0.421,7.463,-0.275,1.184,-1.703,-0.723,1.152,0.216,0.084,0.421,--242,242,164,242,167,1.573,1.000,0.000,1.000,0.000
163352,-1.279,-0.422,0.394,-0.028,0.015,-0.021,0.216,0.084,0.421,7.463,-0.275,1.152,-1.709,-0.726,1.135,0.216,0.084,0.421,--242,242,150,242,153,1.572,1.000,0.000,1.000,0.000
163363,-1.624,0.229,0.121,-0.021,0.007,-0.032,0.216,0.084,0.420,7.463,-0.275,1.168,-1.713,-0.728,1.135,0.216,0.084,0.421,--242,242,150,242,153,1.572,1.000,0.000,1.000,0.000
163374,-1.680,-0.431,0.105,-0.027,0.017,-0.031,0.215,0.085,0.420,7.463,-0.275,1.184,-1.719,-0.731,1.135,0.216,0.084,0.420,--242,242,150,242,153,1.572,1.000,0.000,1.000,0.000
163385,-1.584,0.129,-0.001,-0.036,0.005,-0.029,0.215,0.085,0.420,7.463,-0.275,1.135,-1.725,-0.733,1.135,0.215,0.085,0.420,--242,242,150,242,153,1.572,1.000,0.000,1.000,0.000
163396,-1.441,-0.360,0.281,-0.038,0.013,-0.037,0.215,0.085,0.419,7.463,-0.275,1.135,-1.730,-0.735,1.152,0.215,0.085,0.420,--242,242,164,242,167,1.572,1.000,0.000,1.000,0.000
163407,-1.534,-0.309,0.369,-0.034,0.005,-0.028,0.214,0.085,0.419,7.463,-0.275,1.135,-1.736,-0.738,1.168,0.215,0.085,0.419,--242,242,177,242,181,1.571,1.000,0.000,1.000,0.000
163418,-1.560,0.135,0.120,-0.030,0.018,-0.034,0.214,0.085,0.419,7.463,-0.275,1.152,-1.741,-0.740,1.184,0.214,0.085,0.419,--242,242,191,242,196,1.571,1.000,0.000,1.000,0.000
163429,-1.492,-0.348,0.114,-0.031,0.005,-0.028,0.214,0.085,0.419,7.463,-0.275,1.152,-1.746,-0.743,1.152,0.214,0.085,0.419,--242,242,164,242,167,1.571,1.000,0.000,1.000,0.000
163440,-1.689,-0.206,0.214,-0.034,0.020,-0.037,0.213,0.085,0.418,7.463,-0.275,1.152,-1.752,-0.745,1.152,0.214,0.085,0.419,--242,242,164,242,167,1.571,1.000,0.000,1.000,0.000
163451,-1.386,-0.029,0.270,-0.033,0.015,-0.037,0.213,0.085,0.418,7.813,-0.285,1.168,-1.757,-0.748,1.152,0.213,0.085,0.418,--242,242,164,242,167,1.570,1.000,0.000,1.000,0.000
163462,-1.694,-0.209,0.096,-0.034,0.011,-0.037,0.213,0.085,0.417,7.813,-0.285,1.152,-1.763,-0.750,1.168,0.213,0.085,0.418,--242,242,177,242,181,1.570,1.000,0.000,1.000,0.000
163473,-1.393,-0.027,0.013,-0.033,0.001,-0.039,0.212,0.085,0.417,7.813,-0.285,1.152,-1.769,-0.753,1.168,0.213,0.085,0.417,--242,242,177,242,181,1.570,1.000,0.000,1.000,0.000
163484,-1.535,-0.372,0.224,-0.032,0.013,-0.043,0.212,0.085,0.417,7.813,-0.285,1.168,-1.774,-0.755,1.119,0.212,0.085,0.417,--242,242,136,242,139,1.570,1.000,0.000,1.000,0.000
163495,-1.408,-0.131,0.189,-0.036,0.007,-0.045,0.212,0.085,0.416,7.813,-0.285,1.152,-1.780,-0.758,1.184,0.212,0.085,0.417,--242,242,191,242,195,1.569,1.000,0.000,1.000,0.000
163506,-1.746,-0.002,-0.062,-0.034,0.009,-0.044,0.211,0.085,0.416,7.813,-0.285,1.135,-1.786,-0.761,1.135,0.212,0.085,0.416,--242,242,150,242,153,1.569,1.000,0.000,1.000,0.000
163517,-1.369,-0.374,0.396,-0.036,0.028,-0.045,0.211,0.086,0.415,7.813,-0.285,1.200,-1.791,-0.763,1.152,0.211,0.085,0.416,--242,242,164,242,167,1.569,1.000,0.000,1.000,0.000
163528,-1.595,-0.113,0.034,-0.030,0.002,-0.046,0.211,0.086,0.415,7.813,-0.285,1.152,-1.797,-0.765,1.152,0.211,0.086,0.415,--242,242,164,242,167,1.568,1.000,0.000,1.000,0.000
163539,-1.642,-0.039,0.091,-0.032,0.010,-0.049,0.210,0.086,0.414,7.813,-0.285,1.152,-1.803,-0.768,1.168,0.211,0.086,0.415,--242,242,177,242,181,1.568,1.000,0.000,1.000,0.000
163550,-1.572,-0.431,0.224,-0.031,0.002,-0.049,0.210,0.086,0.414,7.813,-0.285,1.168,-1.808,-0.770,1.152,0.210,0.086,0.414,--242,242,164,242,167,1.568,1.000,0.000,1.000,0.000
163561,-1.616,0.003,0.116,-0.031,0.015,-0.064,0.210,0.086,0.413,7.813,-0.285,1.152,-1.815,-0.773,1.152,0.210,0.086,0.414,--242,242,164,242,167,1.567,1.000,0.000,1.000,0.000
163572,-1.630,-0.328,0.196,-0.031,0.015,-0.062,0.209,0.086,0.413,7.813,-0.285,1.152,-1.821,-0.776,1.200,0.210,0.086,0.413,--242,242,205,242,210,1.567,1.000,0.000,1.000,0.000
163583,-1.212,-0.074,0.265,-0.028,0.002,-0.048,0.209,0.086,0.412,8.397,-0.304,1.152,-1.826,-0.778,1.152,0.209,0.086,0.413,--242,242,164,242,167,1.567,1.000,0.000,1.000,0.000
163594,-1.712,0.054,-0.079,-0.016,0.004,-0.056,0.209,0.086,0.412,8.397,-0.304,1.152,-1.832,-0.781,1.168,0.209,0.086,0.412,--242,242,177,242,181,1.566,1.000,0.000,1.000,0.000
163605,-1.589,-0.539,0.436,-0.025,0.017,-0.050,0.209,0.086,0.411,8.397,-0.304,1.152,-1.839,-0.784,1.119,0.209,0.086,0.412,--242,242,136,242,139,1.566,1.000,0.000,1.000,0.000
163616,-1.528,0.024,0.084,-0.022,0.011,-0.054,0.208,0.086,0.410,8.397,-0.304,1.135,-1.844,-0.786,1.168,0.209,0.086,0.411,--242,242,177,242,181,1.565,1.000,0.000,1.000,0.000
163627,-1.756,-0.100,0.036,-0.016,-0.011,-0.064,0.208,0.086,0.410,8.397,-0.304,1.216,-1.851,-0.789,1.168,0.208,0.086,0.410,--242,242,177,242,181,1.565,1.000,0.000,1.000,0.000
163638,-1.482,-0.406,0.489,-0.025,-0.010,-0.065,0.208,0.086,0.409,8.397,-0.304,1.152,-1.857,-0.792,1.152,0.208,0.086,0.410,--242,242,164,242,167,1.565,1.000,0.000,1.000,0.000
163649,-1.553,0.042,0.049,-0.014,-0.001,-0.066,0.208,0.086,0.409,8.397,-0.304,1.152,-1.862,-0.794,1.152,0.208,0.086,0.409,--242,242,164,242,167,1.564,1.000,0.000,1.000,0.000
163660,-1.587,-0.271,0.244,-0.021,-0.015,-0.062,0.208,0.086,0.408,8.397,-0.304,1.168,-1.869,-0.797,1.184,0.208,0.086,0.409,--242,242,191,242,195,1.564,1.000,0.000,1.000,0.000
163671,-1.497,0.028,0.192,-0.019,-0.012,-0.062,0.207,0.086,0.407,8.397,-0.304,1.152,-1.875,-0.799,1.168,0.208,0.086,0.408,--242,242,177,242,181,1.563,1.000,0.000,1.000,0.000
163682,-1.463,-0.248,0.133,-0.031,-0.015,-0.053,0.207,0.086,0.407,8.397,-0.304,1.168,-1.878,-0.800,1.184,0.207,0.086,0.407,--242,242,191,242,195,1.563,1.000,0.000,1.000,0.000
163693,-1.709,-0.049,0.294,-0.033,0.000,-0.056,0.207,0.086,0.406,8.397,-0.304,1.168,-1.883,-0.803,1.184,0.207,0.086,0.407,--242,242,191,242,195,1.562,1.000,0.000,1.000,0.000
163704,-1.314,0.010,0.205,-0.033,-0.024,-0.048,0.206,0.086,0.406,8.397,-0.304,1.135,-1.890,-0.806,1.152,0.207,0.086,0.406,--242,242,164,242,167,1.562,1.000,0.000,1.000,0.000
163715,-1.598,-0.269,0.168,-0.034,-0.031,-0.045,0.206,0.085,0.405,7.577,-0.278,1.184,-1.895,-0.808,1.216,0.206,0.086,0.406,--242,242,220,242,223,1.562,1.000,0.000,1.000,0.000
163726,-1.478,-0.065,0.327,-0.034,-0.013,-0.045,0.206,0.085,0.405,7.577,-0.278,1.135,-1.901,-0.810,1.152,0.206,0.085,0.405,--242,242,164,242,167,1.561,1.000,0.000,1.000,0.000
163737,-1.718,0.044,-0.069,-0.038,-0.012,-0.053,0.205,0.085,0.404,7.577,-0.278,1.216,-1.907,-0.813,1.119,0.206,0.085,0.405,--242,242,136,242,139,1.561,1.000,0.000,1.000,0.000
163748,-1.642,0.150,0.011,-0.037,-0.020,-0.059,0.205,0.085,0.404,7.577,-0.278,1.168,-1.912,-0.815,1.184,0.205,0.085,0.404,--242,242,191,242,195,1.561,1.000,0.000,1.000,0.000
163759,-1.738,-0.153,0.139,-0.038,-0.015,-0.059,0.205,0.085,0.403,7.577,-0.278,1.135,-1.918,-0.818,1.184,0.205,0.085,0.404,--242,242,191,242,195,1.560,1.000,0.000,1.000,0.000
163770,-1.458,-0.378,0.442,-0.038,-0.028,-0.056,0.204,0.084,0.403,7.577,-0.278,1.200,-1.924,-0.820,1.168,0.205,0.085,0.403,--242,242,177,242,181,1.560,1.000,0.000,1.000,0.000
163781,-1.756,0.030,-0.176,-0.042,-0.005,-0.065,0.204,0.084,0.402,7.577,-0.278,1.184,-1.929,-0.822,1.200,0.204,0.084,0.403,--242,242,205,242,210,1.559,1.000,0.000,1.000,0.000
163792,-1.607,-0.076,0.265,-0.041,0.011,-0.081,0.203,0.084,0.401,7.577,-0.278,1.184,-1.934,-0.825,1.184,0.204,0.084,0.402,--242,242,191,242,195,1.559,1.000,0.000,1.000,0.000
163803,-1.662,-0.358,0.133,-0.041,0.007,-0.079,0.203,0.084,0.400,7.577,-0.278,1.184,-1.940,-0.827,1.184,0.203,0.084,0.401,--242,242,191,242,195,1.558,1.000,0.000,1.000,0.000
163814,-1.461,-0.142,0.127,-0.042,-0.004,-0.086,0.203,0.084,0.399,7.577,-0.278,1.168,-1.945,-0.829,1.135,0.203,0.084,0.400,--242,242,150,242,153,1.558,1.000,0.000,1.000,0.000
163825,-1.764,0.045,-0.037,-0.037,-0.009,-0.093,0.202,0.084,0.399,7.577,-0.278,1.152,-1.951,-0.832,1.184,0.203,0.084,0.399,--242,242,191,242,195,1.557,1.000,0.000,1.000,0.000
163836,-1.511,-0.151,0.159,-0.044,0.028,-0.090,0.202,0.085,0.398,7.577,-0.278,1.184,-1.957,-0.834,1.168,0.202,0.084,0.399,--242,242,177,242,181,1.557,1.000,0.000,1.000,0.000
163847,-1.700,-0.038,0.066,-0.041,0.034,-0.098,0.201,0.085,0.397,7.577,-0.278,1.184,-1.962,-0.836,1.168,0.202,0.085,0.398,--242,242,177,242,181,1.556,1.000,0.000,1.000,0.000
163858,-1.583,-0.155,0.131,-0.045,0.029,-0.097,0.201,0.085,0.396,7.691,-0.282,1.184,-1.968,-0.839,1.216,0.201,0.085,0.397,--242,242,220,242,223,1.555,1.000,0.000,1.000,0.000
163869,-1.651,-0.317,0.207,-0.053,0.026,-0.094,0.200,0.086,0.395,7.691,-0.282,1.103,-1.974,-0.841,1.184,0.201,0.085,0.396,--242,242,191,242,195,1.555,1.000,0.000,1.000,0.000
163880,-1.479,0.016,0.215,-0.049,0.032,-0.103,0.200,0.086,0.394,7.691,-0.282,1.168,-1.979,-0.844,1.168,0.200,0.086,0.395,--242,242,177,242,181,1.554,1.000,0.000,1.000,0.000
163891,-1.798,-0.183,-0.151,-0.050,0.021,-0.099,0.199,0.086,0.393,7.691,-0.282,1.184,-1.985,-0.846,1.184,0.200,0.086,0.394,--242,242,191,242,195,1.553,1.000,0.000,1.000,0.000
163902,-1.394,-0.144,0.328,-0.058,0.039,-0.097,0.199,0.087,0.392,7.691,-0.282,1.200,-1.991,-0.849,1.200,0.199,0.086,0.393,--242,242,206,242,209,1.553,1.000,0.000,1.000,0.000
163913,-1.530,-0.148,0.142,-0.047,0.032,-0.099,0.198,0.087,0.391,7.691,-0.282,1.168,-1.996,-0.851,1.184,0.199,0.087,0.392,--242,242,191,242,195,1.552,1.000,0.000,1.000,0.000
163924,-1.654,-0.204,0.058,-0.058,0.026,-0.090,0.198,0.087,0.390,7.691,-0.282,1.200,-2.002,-0.853,1.184,0.198,0.087,0.391,--242,242,191,242,195,1.551,1.000,0.000,1.000,0.000
163935,-1.589,-0.191,0.355,-0.054,0.023,-0.098,0.197,0.087,0.389,7.691,-0.282,1.184,-2.007,-0.855,1.168,0.198,0.087,0.390,--242,242,177,242,181,1.550,1.000,0.000,1.000,0.000
163946,-1.748,-0.072,-0.076,-0.063,0.022,-0.097,0.197,0.088,0.388,7.691,-0.282,1.168,-2.013,-0.858,1.184,0.197,0.087,0.389,--242,242,191,242,195,1.550,1.000,0.000,1.000,0.000
163957,-1.493,-0.191,0.141,-0.059,0.032,-0.099,0.196,0.088,0.387,7.691,-0.282,1.184,-2.019,-0.860,1.200,0.197,0.088,0.388,--242,242,206,242,209,1.549,1.000,0.000,1.000,0.000
163968,-1.626,-0.159,0.196,-0.059,0.020,-0.106,0.195,0.088,0.386,7.691,-0.282,1.200,-2.024,-0.862,1.200,0.196,0.088,0.387,--242,242,206,242,209,1.548,1.000,0.000,1.000,0.000
163979,-1.587,-0.086,0.048,-0.061,0.021,-0.105,0.195,0.088,0.385,7.691,-0.282,1.184,-2.030,-0.864,1.168,0.195,0.088,0.386,--242,242,177,242,181,1.548,1.000,0.000,1.000,0.000
163990,-1.427,-0.017,0.093,-0.056,0.020,-0.104,0.194,0.088,0.384,8.335,-0.302,1.200,-2.037,-0.867,1.184,0.195,0.088,0.385,--242,242,191,242,195,1.547,1.000,0.000,1.000,0.000
164001,-1.545,-0.075,0.215,-0.061,0.018,-0.101,0.194,0.089,0.383,8.335,-0.302,1.200,-2.042,-0.869,1.168,0.194,0.088,0.384,--242,242,177,242,181,1.546,1.000,0.000,1.000,0.000
164012,-1.425,-0.072,0.089,-0.067,0.010,-0.090,0.193,0.089,0.382,8.335,-0.302,1.184,-2.048,-0.872,1.200,0.194,0.089,0.383,--242,242,206,242,209,1.545,1.000,0.000,1.000,0.000
164023,-1.537,0.038,0.075,-0.066,0.010,-0.092,0.192,0.089,0.381,8.335,-0.302,1.184,-2.055,-0.874,1.200,0.193,0.089,0.382,--242,242,206,242,209,1.545,1.000,0.000,1.000,0.000
