Time, Accel X [mg],Accel Y [mg],Accel Z [mg],dRoll [deg/s],dPitch [deg/s],dHeading [deg/s],Roll [deg],Pitch [deg],Yaw [deg],Frequency Reader Frequency [Hz], Calibrated Velocity [m/s],Pressure Sensor Depth [m],State Estimator X [m],State Estimator Y [m],State Estimator Z [m],State Estimator Roll [rad],State Estimator Pitch [rad],State Estimator Yaw [rad],Motor A, Motor B, Motor C, Motor D, Motor E,Servo Angle [rad],Waypoint X [m], Waypoint Y [m], Waypoint Z [m], Waiting [bool]
223922,-0.536,1.000,-9.502,0.177,0.026,0.024,0.109,-0.088,0.591,5.263,0.207,1.023,7.017,0.748,1.055,0.107,-0.089,0.591,208,208,81,208,81,1.892,1.000,0.000,1.000,0.000
223933,-0.845,0.977,-9.858,0.178,0.029,0.022,0.111,-0.088,0.591,5.263,0.207,1.055,7.020,0.751,1.055,0.109,-0.088,0.591,208,208,81,208,81,1.892,1.000,0.000,1.000,0.000
223944,-0.625,0.842,-9.574,0.178,0.028,0.029,0.112,-0.088,0.591,5.263,0.207,1.055,7.024,0.753,1.039,0.111,-0.088,0.591,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
223955,-0.761,0.961,-9.855,0.174,0.027,0.022,0.114,-0.087,0.592,5.263,0.207,1.023,7.027,0.755,1.023,0.112,-0.088,0.591,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
223966,-0.641,0.819,-9.567,0.177,0.031,0.031,0.116,-0.087,0.592,5.263,0.207,1.055,7.031,0.758,1.039,0.114,-0.087,0.592,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
223977,-0.749,0.906,-9.774,0.171,0.035,0.028,0.118,-0.087,0.592,5.263,0.207,1.039,7.035,0.761,1.039,0.116,-0.087,0.592,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
223988,-0.705,0.775,-9.621,0.176,0.031,0.028,0.119,-0.086,0.592,5.263,0.207,1.023,7.038,0.763,1.023,0.118,-0.087,0.592,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
223999,-0.903,0.847,-9.862,0.173,0.035,0.020,0.121,-0.086,0.593,5.263,0.207,0.990,7.042,0.765,1.023,0.119,-0.086,0.592,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224010,-0.852,0.836,-9.798,0.176,0.032,0.026,0.123,-0.086,0.593,5.263,0.207,1.055,7.046,0.768,1.039,0.121,-0.086,0.593,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224021,-0.574,0.703,-9.639,0.174,0.031,0.027,0.125,-0.085,0.593,5.263,0.207,1.023,7.049,0.770,1.039,0.123,-0.086,0.593,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224032,-0.834,0.815,-9.765,0.167,0.038,0.028,0.126,-0.085,0.593,5.263,0.207,1.071,7.053,0.772,1.039,0.125,-0.085,0.593,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224043,-0.558,0.695,-9.645,0.167,0.031,0.028,0.128,-0.085,0.594,5.556,0.216,0.990,7.057,0.775,1.039,0.126,-0.085,0.593,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224054,-0.700,0.760,-9.761,0.159,0.032,0.033,0.130,-0.084,0.594,5.556,0.216,1.023,7.060,0.777,1.023,0.128,-0.085,0.594,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224065,-0.614,0.726,-9.721,0.162,0.028,0.037,0.131,-0.084,0.594,5.556,0.216,1.039,7.064,0.780,1.055,0.130,-0.084,0.594,208,208,81,208,81,1.892,1.000,0.000,1.000,0.000
224076,-0.761,0.595,-9.779,0.154,0.029,0.040,0.133,-0.084,0.595,5.556,0.216,1.039,7.068,0.783,1.039,0.131,-0.084,0.594,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224087,-0.666,0.646,-9.680,0.150,0.029,0.039,0.134,-0.084,0.595,5.556,0.216,1.023,7.071,0.785,1.023,0.133,-0.084,0.595,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224098,-0.623,0.639,-9.789,0.137,0.027,0.040,0.136,-0.083,0.596,5.556,0.216,1.071,7.075,0.787,1.023,0.134,-0.084,0.595,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224109,-0.425,0.463,-9.639,0.112,0.022,0.040,0.137,-0.083,0.596,5.556,0.216,1.055,7.079,0.790,1.023,0.136,-0.083,0.596,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224120,-0.893,0.741,-9.843,0.118,0.031,0.042,0.138,-0.083,0.596,5.556,0.216,1.039,7.082,0.792,1.023,0.137,-0.083,0.596,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224131,-0.439,0.333,-9.702,0.096,0.018,0.046,0.139,-0.083,0.597,5.556,0.216,1.023,7.087,0.795,1.023,0.138,-0.083,0.596,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224142,-0.863,0.744,-9.859,0.098,0.028,0.048,0.140,-0.082,0.597,5.556,0.216,1.023,7.091,0.798,1.039,0.139,-0.083,0.597,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224153,-0.430,0.366,-9.636,0.078,0.018,0.053,0.141,-0.082,0.598,5.556,0.216,1.039,7.094,0.800,1.006,0.140,-0.082,0.597,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
224164,-0.864,0.666,-9.863,0.078,0.028,0.057,0.141,-0.082,0.598,5.556,0.216,1.039,7.096,0.801,1.039,0.141,-0.082,0.598,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224175,-0.540,0.327,-9.691,0.055,0.016,0.057,0.142,-0.082,0.599,5.556,0.216,1.006,7.099,0.804,1.023,0.141,-0.082,0.598,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224186,-0.745,0.623,-9.829,0.054,0.013,0.059,0.143,-0.082,0.600,5.556,0.216,1.023,7.103,0.806,1.071,0.142,-0.082,0.599,208,208,95,208,95,1.892,1.000,0.000,1.000,0.000
224197,-0.621,0.489,-9.716,0.032,0.015,0.060,0.143,-0.081,0.600,5.556,0.216,1.039,7.107,0.809,1.039,0.143,-0.082,0.600,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224208,-0.648,0.528,-9.847,0.014,0.016,0.059,0.143,-0.081,0.601,5.556,0.216,1.039,7.111,0.811,1.039,0.143,-0.081,0.600,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224219,-0.641,0.493,-9.709,0.010,0.009,0.068,0.143,-0.081,0.601,6.495,0.245,1.023,7.114,0.814,1.023,0.143,-0.081,0.601,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224230,-0.760,0.499,-9.928,-0.005,0.002,0.064,0.143,-0.081,0.602,6.495,0.245,1.039,7.119,0.817,1.039,0.143,-0.081,0.601,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224241,-0.569,0.394,-9.640,-0.010,0.002,0.067,0.143,-0.081,0.603,6.495,0.245,1.039,7.123,0.820,1.023,0.143,-0.081,0.602,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224252,-0.755,0.562,-9.903,-0.025,0.007,0.061,0.143,-0.081,0.603,6.495,0.245,1.023,7.127,0.823,1.006,0.143,-0.081,0.603,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
224263,-0.640,0.409,-9.621,-0.025,0.005,0.065,0.142,-0.081,0.604,6.495,0.245,1.039,7.132,0.826,1.039,0.143,-0.081,0.603,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224274,-0.737,0.573,-9.926,-0.039,0.002,0.060,0.142,-0.081,0.605,6.495,0.245,1.023,7.136,0.829,0.990,0.142,-0.081,0.604,208,208,42,208,42,1.892,1.000,0.000,1.000,0.000
224285,-0.725,0.583,-9.819,-0.059,0.004,0.062,0.141,-0.081,0.605,6.495,0.245,1.006,7.140,0.831,1.006,0.142,-0.081,0.605,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
224296,-0.565,0.517,-9.737,-0.052,-0.001,0.067,0.141,-0.081,0.606,6.495,0.245,1.023,7.144,0.834,1.039,0.141,-0.081,0.605,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224307,-0.768,0.587,-9.841,-0.070,-0.002,0.067,0.140,-0.081,0.607,6.495,0.245,1.006,7.149,0.838,1.023,0.141,-0.081,0.606,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224318,-0.485,0.532,-9.801,-0.066,-0.007,0.072,0.140,-0.081,0.607,6.495,0.245,1.023,7.152,0.840,1.039,0.140,-0.081,0.607,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224329,-0.823,0.616,-9.788,-0.085,-0.004,0.072,0.139,-0.081,0.608,6.495,0.245,1.023,7.157,0.843,1.023,0.140,-0.081,0.607,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224340,-0.444,0.599,-9.740,-0.077,-0.012,0.076,0.138,-0.081,0.609,6.495,0.245,1.006,7.161,0.846,1.006,0.139,-0.081,0.608,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
224351,-0.921,0.568,-9.824,-0.092,-0.009,0.073,0.137,-0.081,0.610,6.495,0.245,1.039,7.165,0.849,1.006,0.138,-0.081,0.609,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
224362,-0.480,0.517,-9.745,-0.094,-0.016,0.075,0.136,-0.082,0.610,6.495,0.245,1.039,7.169,0.852,1.023,0.137,-0.081,0.610,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224373,-0.474,0.579,-9.708,-0.111,-0.021,0.073,0.135,-0.082,0.611,6.495,0.245,1.006,7.174,0.855,1.023,0.136,-0.082,0.610,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224384,-0.869,0.592,-9.898,-0.124,-0.020,0.073,0.134,-0.082,0.612,6.495,0.245,1.023,7.178,0.858,1.023,0.135,-0.082,0.611,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224395,-0.559,0.577,-9.752,-0.130,-0.022,0.076,0.132,-0.082,0.613,5.913,0.227,1.006,7.182,0.861,1.023,0.134,-0.082,0.612,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224406,-0.769,0.591,-9.846,-0.142,-0.027,0.073,0.131,-0.082,0.613,5.913,0.227,1.023,7.186,0.864,1.023,0.132,-0.082,0.613,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224417,-0.645,0.622,-9.759,-0.142,-0.028,0.073,0.130,-0.083,0.614,5.913,0.227,1.023,7.189,0.866,1.023,0.131,-0.082,0.613,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224428,-0.709,0.586,-9.915,-0.154,-0.027,0.075,0.128,-0.083,0.615,5.913,0.227,1.006,7.193,0.869,1.006,0.130,-0.083,0.614,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
224439,-0.684,0.694,-9.762,-0.157,-0.022,0.075,0.127,-0.083,0.615,5.913,0.227,0.990,7.198,0.872,1.006,0.128,-0.083,0.615,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
224450,-0.565,0.703,-9.881,-0.170,-0.032,0.083,0.125,-0.084,0.616,5.913,0.227,1.023,7.201,0.875,1.006,0.127,-0.083,0.615,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
224461,-0.579,0.662,-9.878,-0.186,-0.034,0.095,0.123,-0.084,0.617,5.913,0.227,1.023,7.205,0.877,1.023,0.125,-0.084,0.616,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224472,-0.739,0.752,-9.862,-0.182,-0.029,0.095,0.121,-0.084,0.618,5.913,0.227,1.006,7.209,0.880,1.006,0.123,-0.084,0.617,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
224483,-0.621,0.669,-9.828,-0.198,-0.032,0.103,0.119,-0.085,0.619,5.913,0.227,1.023,7.212,0.883,1.023,0.121,-0.084,0.618,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224494,-0.768,0.778,-9.890,-0.197,-0.027,0.099,0.117,-0.085,0.620,5.913,0.227,1.006,7.216,0.886,1.023,0.119,-0.085,0.619,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224505,-0.689,0.736,-9.834,-0.214,-0.033,0.103,0.115,-0.085,0.621,5.913,0.227,1.039,7.220,0.889,1.006,0.117,-0.085,0.620,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
224516,-0.702,0.768,-9.852,-0.214,-0.037,0.100,0.113,-0.085,0.622,5.913,0.227,1.023,7.224,0.891,1.023,0.115,-0.085,0.621,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224527,-0.654,0.755,-9.799,-0.234,-0.037,0.109,0.111,-0.086,0.623,5.913,0.227,1.006,7.228,0.894,1.023,0.113,-0.085,0.622,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224538,-0.765,0.818,-9.892,-0.235,-0.033,0.106,0.108,-0.086,0.624,5.913,0.227,1.023,7.232,0.897,1.039,0.111,-0.086,0.623,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224549,-0.823,0.863,-9.898,-0.253,-0.037,0.108,0.106,-0.087,0.625,5.913,0.227,1.039,7.235,0.899,0.990,0.108,-0.086,0.624,208,208,42,208,42,1.892,1.000,0.000,1.000,0.000
224560,-0.567,0.799,-9.824,-0.270,-0.040,0.114,0.103,-0.087,0.627,6.250,0.237,1.023,7.239,0.902,1.039,0.106,-0.087,0.625,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224571,-0.909,0.944,-9.905,-0.267,-0.034,0.105,0.100,-0.087,0.628,6.250,0.237,1.023,7.244,0.906,1.006,0.103,-0.087,0.627,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
224582,-0.528,0.806,-9.801,-0.286,-0.043,0.115,0.097,-0.088,0.629,6.250,0.237,1.023,7.247,0.908,1.023,0.100,-0.087,0.628,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224593,-0.937,1.024,-9.941,-0.282,-0.034,0.110,0.095,-0.088,0.630,6.250,0.237,1.023,7.251,0.911,1.039,0.097,-0.088,0.629,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224604,-0.554,0.857,-9.768,-0.303,-0.040,0.116,0.092,-0.088,0.631,6.250,0.237,1.023,7.256,0.914,1.006,0.095,-0.088,0.630,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
224615,-0.992,1.139,-10.017,-0.297,-0.033,0.110,0.089,-0.089,0.632,6.250,0.237,1.023,7.259,0.917,1.023,0.092,-0.088,0.631,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224626,-0.579,0.835,-9.703,-0.322,-0.040,0.114,0.085,-0.089,0.633,6.250,0.237,1.023,7.263,0.920,1.023,0.089,-0.089,0.632,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224637,-0.620,0.950,-9.684,-0.340,-0.042,0.114,0.082,-0.090,0.634,6.250,0.237,1.055,7.268,0.923,1.023,0.085,-0.089,0.633,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224648,-0.804,1.238,-9.996,-0.337,-0.040,0.115,0.079,-0.090,0.636,6.250,0.237,1.023,7.271,0.926,1.039,0.082,-0.090,0.634,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224659,-0.741,1.016,-9.729,-0.353,-0.045,0.119,0.075,-0.090,0.637,6.250,0.237,1.039,7.275,0.929,1.071,0.079,-0.090,0.636,208,208,95,208,95,1.892,1.000,0.000,1.000,0.000
224670,-0.733,1.212,-9.941,-0.358,-0.039,0.120,0.072,-0.091,0.638,6.250,0.237,1.039,7.280,0.932,0.990,0.075,-0.090,0.637,208,208,42,208,42,1.892,1.000,0.000,1.000,0.000
224681,-0.816,1.170,-9.820,-0.372,-0.043,0.122,0.068,-0.091,0.639,6.250,0.237,1.023,7.284,0.935,1.023,0.072,-0.091,0.638,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224692,-0.666,1.247,-9.916,-0.373,-0.044,0.126,0.064,-0.092,0.640,6.250,0.237,1.023,7.287,0.938,1.039,0.068,-0.091,0.639,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224703,-0.895,1.263,-9.911,-0.381,-0.039,0.127,0.060,-0.092,0.642,6.250,0.237,1.023,7.292,0.941,1.023,0.064,-0.092,0.640,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224714,-0.636,1.221,-9.794,-0.391,-0.042,0.128,0.056,-0.093,0.643,6.250,0.237,1.023,7.296,0.944,1.023,0.060,-0.092,0.642,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224725,-0.653,1.274,-9.759,-0.400,-0.046,0.128,0.052,-0.093,0.644,6.797,0.254,1.023,7.300,0.947,1.039,0.056,-0.093,0.643,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224736,-0.897,1.535,-9.940,-0.405,-0.039,0.131,0.048,-0.093,0.646,6.797,0.254,1.039,7.304,0.950,1.039,0.052,-0.093,0.644,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224747,-0.650,1.361,-9.738,-0.413,-0.042,0.133,0.044,-0.094,0.647,6.797,0.254,1.039,7.309,0.954,1.023,0.048,-0.093,0.646,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224758,-0.916,1.622,-9.951,-0.417,-0.043,0.137,0.040,-0.094,0.648,6.797,0.254,1.006,7.312,0.957,1.023,0.044,-0.094,0.647,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224769,-0.698,1.414,-9.808,-0.429,-0.044,0.137,0.036,-0.095,0.650,6.797,0.254,1.023,7.317,0.960,0.990,0.040,-0.094,0.648,208,208,42,208,42,1.892,1.000,0.000,1.000,0.000
224780,-0.894,1.676,-9.817,-0.435,-0.042,0.140,0.031,-0.095,0.651,6.797,0.254,1.023,7.321,0.963,1.039,0.036,-0.095,0.650,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224791,-0.664,1.512,-9.806,-0.444,-0.042,0.140,0.027,-0.095,0.652,6.797,0.254,1.006,7.325,0.966,0.990,0.031,-0.095,0.651,208,208,42,208,42,1.892,1.000,0.000,1.000,0.000
224802,-0.908,1.809,-9.819,-0.446,-0.037,0.147,0.023,-0.096,0.654,6.797,0.254,1.006,7.329,0.970,1.023,0.027,-0.095,0.652,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224813,-1.017,1.909,-9.817,-0.452,-0.037,0.151,0.018,-0.096,0.655,6.797,0.254,1.023,7.334,0.973,1.039,0.023,-0.096,0.654,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224824,-0.599,1.682,-9.777,-0.466,-0.042,0.148,0.013,-0.097,0.657,6.797,0.254,1.023,7.337,0.976,1.023,0.018,-0.096,0.655,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224835,-0.961,2.012,-9.841,-0.462,-0.039,0.151,0.009,-0.097,0.658,6.797,0.254,1.023,7.342,0.980,1.039,0.013,-0.097,0.657,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224846,-0.653,1.793,-9.788,-0.473,-0.039,0.148,0.004,-0.097,0.660,6.797,0.254,1.023,7.346,0.983,1.023,0.009,-0.097,0.658,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224857,-0.895,2.116,-9.791,-0.467,-0.028,0.151,-0.001,-0.098,0.661,6.797,0.254,1.023,7.350,0.986,1.039,0.004,-0.097,0.660,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224868,-0.689,1.967,-9.721,-0.473,-0.037,0.147,-0.005,-0.098,0.663,6.797,0.254,1.071,7.355,0.989,1.023,-0.001,-0.098,0.661,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224879,-0.800,2.194,-9.805,-0.464,-0.039,0.154,-0.010,-0.098,0.664,6.797,0.254,1.023,7.359,0.993,1.006,-0.005,-0.098,0.663,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
224890,-0.814,2.069,-9.781,-0.469,-0.033,0.149,-0.015,-0.099,0.666,6.797,0.254,1.006,7.363,0.996,1.039,-0.010,-0.098,0.664,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
224901,-0.901,2.267,-9.807,-0.458,-0.031,0.154,-0.019,-0.099,0.667,6.797,0.254,1.023,7.367,0.999,1.006,-0.015,-0.099,0.666,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
224912,-0.644,2.265,-9.678,-0.450,-0.038,0.162,-0.024,-0.099,0.669,5.555,0.216,1.039,7.371,1.002,1.023,-0.019,-0.099,0.667,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224923,-0.924,2.399,-9.865,-0.449,-0.028,0.156,-0.028,-0.100,0.671,5.555,0.216,1.023,7.375,1.005,1.023,-0.024,-0.099,0.669,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224934,-0.584,2.295,-9.520,-0.439,-0.031,0.164,-0.033,-0.100,0.672,5.555,0.216,0.990,7.378,1.008,1.023,-0.028,-0.100,0.671,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224945,-0.927,2.528,-9.835,-0.434,-0.023,0.161,-0.037,-0.100,0.674,5.555,0.216,1.023,7.382,1.011,1.006,-0.033,-0.100,0.672,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
224956,-0.638,2.357,-9.543,-0.423,-0.028,0.166,-0.041,-0.101,0.676,5.555,0.216,1.006,7.384,1.012,1.023,-0.037,-0.100,0.674,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224967,-0.887,2.594,-9.800,-0.422,-0.022,0.164,-0.046,-0.101,0.677,5.555,0.216,1.023,7.387,1.015,1.023,-0.041,-0.101,0.676,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
224978,-0.660,2.486,-9.473,-0.407,-0.023,0.166,-0.050,-0.101,0.679,5.555,0.216,1.023,7.391,1.018,1.055,-0.046,-0.101,0.677,208,208,81,208,81,1.892,1.000,0.000,1.000,0.000
224989,-0.652,2.618,-9.573,-0.405,-0.022,0.165,-0.054,-0.101,0.681,5.555,0.216,1.055,7.394,1.020,1.006,-0.050,-0.101,0.679,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
225000,-0.835,2.801,-9.619,-0.389,-0.012,0.166,-0.058,-0.101,0.682,5.555,0.216,1.055,7.398,1.024,1.023,-0.054,-0.101,0.681,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
225011,-0.619,2.739,-9.548,-0.373,-0.017,0.169,-0.061,-0.102,0.684,5.555,0.216,1.023,7.402,1.027,1.023,-0.058,-0.101,0.682,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
225022,-0.865,2.896,-9.581,-0.362,-0.020,0.171,-0.065,-0.102,0.686,5.555,0.216,1.006,7.405,1.029,1.023,-0.061,-0.102,0.684,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
225033,-0.566,2.727,-9.550,-0.347,-0.021,0.171,-0.068,-0.102,0.687,5.555,0.216,1.039,7.409,1.032,1.006,-0.065,-0.102,0.686,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
225044,-0.891,2.961,-9.495,-0.340,-0.009,0.176,-0.072,-0.102,0.689,5.555,0.216,1.023,7.413,1.035,1.023,-0.068,-0.102,0.687,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
225055,-0.546,2.851,-9.508,-0.326,-0.016,0.172,-0.075,-0.102,0.691,5.555,0.216,1.023,7.416,1.038,1.006,-0.072,-0.102,0.689,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
225066,-0.930,3.030,-9.576,-0.313,-0.012,0.176,-0.078,-0.102,0.693,5.555,0.216,1.055,7.419,1.041,1.006,-0.075,-0.102,0.691,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
225077,-0.812,3.083,-9.561,-0.307,-0.017,0.171,-0.081,-0.102,0.694,5.555,0.216,0.974,7.423,1.044,1.023,-0.078,-0.102,0.693,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
225088,-0.561,2.874,-9.460,-0.284,-0.011,0.173,-0.084,-0.103,0.696,5.555,0.216,1.023,7.426,1.046,1.006,-0.081,-0.102,0.694,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
225099,-0.755,3.072,-9.550,-0.269,-0.004,0.178,-0.087,-0.103,0.698,5.555,0.216,1.023,7.430,1.050,1.006,-0.084,-0.103,0.696,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
225110,-0.690,2.997,-9.497,-0.263,-0.007,0.175,-0.089,-0.103,0.700,5.209,0.205,1.023,7.433,1.052,1.039,-0.087,-0.103,0.698,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
225121,-0.680,3.084,-9.481,-0.249,-0.012,0.180,-0.092,-0.103,0.701,5.209,0.205,1.055,7.436,1.055,1.039,-0.089,-0.103,0.700,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
225132,-0.707,3.087,-9.567,-0.243,-0.002,0.177,-0.094,-0.103,0.703,5.209,0.205,1.039,7.439,1.058,1.006,-0.092,-0.103,0.701,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
225143,-0.622,3.069,-9.386,-0.230,-0.001,0.183,-0.097,-0.103,0.705,5.209,0.205,1.023,7.443,1.061,1.023,-0.094,-0.103,0.703,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
225154,-0.723,3.176,-9.613,-0.226,-0.001,0.180,-0.099,-0.103,0.707,5.209,0.205,1.023,7.445,1.063,1.023,-0.097,-0.103,0.705,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
225165,-0.584,3.081,-9.688,-0.213,-0.007,0.186,-0.101,-0.103,0.709,5.209,0.205,1.023,7.449,1.066,1.023,-0.099,-0.103,0.707,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
225176,-0.616,3.076,-9.354,-0.202,0.005,0.187,-0.103,-0.103,0.710,5.209,0.205,1.006,7.452,1.069,1.039,-0.101,-0.103,0.709,208,208,67,208,67,1.892,1.000,0.000,1.000,0.000
225187,-0.674,3.208,-9.543,-0.204,0.005,0.183,-0.105,-0.103,0.712,5.209,0.205,1.006,7.455,1.072,0.990,-0.103,-0.103,0.710,208,208,42,208,42,1.892,1.000,0.000,1.000,0.000
225198,-0.683,3.139,-9.435,-0.190,0.006,0.186,-0.107,-0.103,0.714,5.209,0.205,1.006,7.458,1.075,0.990,-0.105,-0.103,0.712,208,208,42,208,42,1.892,1.000,0.000,1.000,0.000
225209,-0.632,3.160,-9.537,-0.197,0.001,0.184,-0.109,-0.103,0.716,5.209,0.205,1.023,7.462,1.078,1.006,-0.107,-0.103,0.714,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
225220,-0.401,2.882,-9.598,-0.175,0.009,0.192,-0.111,-0.103,0.718,5.209,0.205,0.990,7.465,1.080,1.006,-0.109,-0.103,0.716,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
225231,-0.390,2.853,-9.599,-0.172,0.023,0.186,-0.112,-0.102,0.720,5.209,0.205,1.023,7.468,1.083,1.023,-0.111,-0.103,0.718,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
225242,-0.388,2.983,-9.654,-0.161,0.033,0.187,-0.114,-0.102,0.722,5.209,0.205,0.990,7.472,1.086,1.006,-0.112,-0.102,0.720,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
225253,-0.453,2.967,-9.563,-0.157,0.038,0.194,-0.116,-0.102,0.724,5.209,0.205,1.023,7.474,1.089,1.023,-0.114,-0.102,0.722,208,208,54,208,54,1.892,1.000,0.000,1.000,0.000
225264,1.933,4.163,-10.105,-0.127,-0.004,0.354,-0.117,-0.102,0.727,5.209,0.205,1.039,7.476,1.090,1.006,-0.116,-0.102,0.724,208,208,40,208,40,1.892,1.000,0.000,1.000,0.000
