Time, Accel X [mg],Accel Y [mg],Accel Z [mg],dRoll [deg/s],dPitch [deg/s],dHeading [deg/s],Roll [deg],Pitch [deg],Yaw [deg],Frequency Reader Frequency [Hz], Calibrated Velocity [m/s],Pressure Sensor Depth [m],State Estimator X [m],State Estimator Y [m],State Estimator Z [m],State Estimator Roll [rad],State Estimator Pitch [rad],State Estimator Yaw [rad],Motor A, Motor B, Motor C, Motor D, Motor E,Servo Angle [rad],Waypoint X [m], Waypoint Y [m], Waypoint Z [m], Waiting [bool]
194619,-0.187,-1.619,0.172,0.022,-0.060,-0.022,0.289,-0.147,0.436,0.155,0.049,1.490,4.005,1.393,1.490,0.288,-0.147,0.436,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194630,-0.191,-1.657,0.180,0.023,-0.059,-0.021,0.289,-0.148,0.436,0.155,0.049,1.490,4.007,1.394,1.506,0.289,-0.147,0.436,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194641,-0.162,-1.635,0.158,0.025,-0.054,-0.018,0.289,-0.149,0.436,0.155,0.049,1.506,4.008,1.394,1.490,0.289,-0.148,0.436,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194652,-0.196,-1.653,0.188,0.025,-0.044,-0.009,0.289,-0.149,0.436,0.155,0.049,1.490,4.009,1.395,1.474,0.289,-0.149,0.436,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194663,-0.190,-1.667,0.193,0.027,-0.039,-0.004,0.290,-0.149,0.436,0.155,0.049,1.490,4.010,1.395,1.490,0.289,-0.149,0.436,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194674,-0.170,-1.660,0.150,0.028,-0.035,-0.001,0.290,-0.150,0.436,0.155,0.049,1.490,4.011,1.396,1.474,0.290,-0.149,0.436,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194685,-0.183,-1.680,0.133,0.030,-0.029,0.001,0.290,-0.150,0.436,0.155,0.049,1.490,4.012,1.396,1.474,0.290,-0.150,0.436,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194696,-0.183,-1.673,0.163,0.030,-0.024,0.005,0.291,-0.150,0.436,0.155,0.049,1.490,4.013,1.397,1.490,0.290,-0.150,0.436,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194707,-0.187,-1.673,0.176,0.032,-0.018,0.009,0.291,-0.150,0.436,0.155,0.049,1.490,4.014,1.397,1.490,0.291,-0.150,0.436,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194718,-0.186,-1.665,0.157,0.033,-0.013,0.012,0.291,-0.151,0.436,0.155,0.049,1.474,4.015,1.398,1.474,0.291,-0.150,0.436,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194729,-0.196,-1.674,0.158,0.029,-0.011,0.016,0.292,-0.151,0.436,0.155,0.049,1.490,4.015,1.398,1.490,0.291,-0.151,0.436,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194740,-0.199,-1.700,0.160,0.030,-0.002,0.022,0.292,-0.151,0.436,0.155,0.049,1.490,4.016,1.398,1.490,0.292,-0.151,0.436,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194751,-0.211,-1.694,0.156,0.030,0.000,0.022,0.292,-0.151,0.437,0.155,0.049,1.506,4.017,1.399,1.490,0.292,-0.151,0.436,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194762,-0.191,-1.688,0.162,0.028,0.004,0.024,0.292,-0.151,0.437,0.155,0.049,1.474,4.019,1.399,1.490,0.292,-0.151,0.437,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194773,-0.203,-1.691,0.166,0.027,0.006,0.027,0.293,-0.151,0.437,0.155,0.049,1.506,4.020,1.400,1.490,0.292,-0.151,0.437,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194784,-0.215,-1.694,0.169,0.025,0.007,0.028,0.293,-0.151,0.437,0.155,0.049,1.490,4.021,1.400,1.506,0.293,-0.151,0.437,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194795,-0.202,-1.700,0.164,0.022,0.010,0.028,0.293,-0.151,0.438,0.155,0.049,1.490,4.022,1.401,1.490,0.293,-0.151,0.437,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194806,-0.212,-1.698,0.146,0.019,0.011,0.029,0.293,-0.151,0.438,0.155,0.049,1.474,4.023,1.401,1.490,0.293,-0.151,0.438,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194817,-0.218,-1.692,0.157,0.018,0.012,0.029,0.294,-0.150,0.438,0.155,0.049,1.490,4.024,1.402,1.474,0.293,-0.151,0.438,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194828,-0.215,-1.691,0.174,0.013,0.015,0.029,0.294,-0.150,0.438,0.155,0.049,1.490,4.025,1.402,1.490,0.294,-0.150,0.438,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194839,-0.225,-1.695,0.176,0.010,0.016,0.028,0.294,-0.150,0.439,0.155,0.049,1.474,4.026,1.403,1.474,0.294,-0.150,0.438,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194850,-0.220,-1.700,0.162,0.007,0.015,0.027,0.294,-0.150,0.439,0.155,0.049,1.474,4.027,1.403,1.490,0.294,-0.150,0.439,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194861,-0.229,-1.698,0.164,0.005,0.015,0.028,0.294,-0.150,0.439,0.155,0.049,1.523,4.028,1.403,1.490,0.294,-0.150,0.439,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194872,-0.230,-1.691,0.165,0.001,0.015,0.027,0.294,-0.150,0.440,0.155,0.049,1.506,4.029,1.404,1.474,0.294,-0.150,0.439,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194883,-0.225,-1.692,0.170,-0.003,0.015,0.026,0.294,-0.150,0.440,0.155,0.049,1.490,4.030,1.404,1.506,0.294,-0.150,0.440,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194894,-0.220,-1.690,0.171,-0.005,0.013,0.022,0.294,-0.149,0.440,0.155,0.049,1.474,4.031,1.405,1.490,0.294,-0.150,0.440,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194905,-0.235,-1.695,0.172,-0.008,0.013,0.022,0.294,-0.149,0.440,0.155,0.049,1.490,4.032,1.405,1.474,0.294,-0.149,0.440,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194916,-0.221,-1.684,0.180,-0.015,0.011,0.018,0.293,-0.149,0.440,0.155,0.049,1.506,4.033,1.406,1.506,0.294,-0.149,0.440,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194927,-0.219,-1.697,0.169,-0.019,0.010,0.016,0.293,-0.149,0.441,0.155,0.049,1.490,4.034,1.406,1.490,0.293,-0.149,0.440,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194938,-0.203,-1.683,0.168,-0.022,0.009,0.015,0.293,-0.149,0.441,0.155,0.049,1.490,4.036,1.407,1.490,0.293,-0.149,0.441,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194949,-0.138,-1.659,0.120,-0.022,0.010,0.013,0.293,-0.149,0.441,0.155,0.049,1.490,4.037,1.407,1.490,0.293,-0.149,0.441,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194960,-0.218,-1.645,0.120,-0.023,0.015,0.020,0.293,-0.149,0.441,0.155,0.049,1.474,4.038,1.408,1.490,0.293,-0.149,0.441,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194971,-0.279,-1.671,0.251,-0.031,0.013,0.022,0.292,-0.149,0.441,0.155,0.049,1.490,4.039,1.408,1.490,0.293,-0.149,0.441,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194982,-0.160,-1.633,0.260,-0.039,0.013,0.021,0.292,-0.149,0.442,0.155,0.049,1.506,4.040,1.409,1.490,0.292,-0.149,0.441,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
194993,-0.096,-1.634,0.146,-0.034,0.021,0.026,0.292,-0.149,0.442,0.155,0.049,1.490,4.041,1.409,1.506,0.292,-0.149,0.442,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195004,-0.257,-1.667,0.140,-0.039,0.022,0.037,0.291,-0.148,0.442,0.155,0.049,1.474,4.041,1.409,1.490,0.292,-0.149,0.442,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195015,-0.142,-1.619,0.286,-0.048,0.028,0.039,0.291,-0.148,0.443,0.155,0.049,1.506,4.042,1.410,1.490,0.291,-0.148,0.442,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195026,-0.132,-1.616,0.323,-0.054,0.037,0.043,0.290,-0.148,0.443,0.155,0.049,1.506,4.044,1.410,1.506,0.291,-0.148,0.443,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195037,-0.183,-1.605,0.141,-0.060,0.038,0.046,0.290,-0.147,0.443,0.155,0.049,1.490,4.045,1.411,1.490,0.290,-0.148,0.443,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195048,-0.170,-1.628,0.095,-0.066,0.037,0.051,0.289,-0.147,0.444,0.155,0.049,1.490,4.046,1.411,1.490,0.290,-0.147,0.443,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195059,-0.136,-1.647,0.198,-0.072,0.039,0.055,0.288,-0.147,0.444,0.155,0.049,1.506,4.047,1.412,1.474,0.289,-0.147,0.444,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195070,-0.153,-1.617,0.330,-0.081,0.048,0.061,0.287,-0.146,0.445,0.155,0.049,1.474,4.048,1.412,1.490,0.288,-0.147,0.444,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195081,-0.160,-1.599,0.259,-0.085,0.049,0.060,0.287,-0.146,0.446,0.155,0.049,1.506,4.049,1.413,1.490,0.287,-0.146,0.445,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195092,-0.042,-1.623,0.101,-0.089,0.045,0.059,0.286,-0.145,0.446,0.155,0.049,1.474,4.050,1.413,1.490,0.287,-0.146,0.446,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195103,-0.122,-1.654,0.128,-0.083,0.045,0.060,0.285,-0.145,0.447,0.155,0.049,1.490,4.051,1.414,1.490,0.286,-0.145,0.446,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195114,-0.062,-1.636,0.131,-0.074,0.045,0.056,0.284,-0.144,0.447,0.155,0.049,1.506,4.052,1.414,1.490,0.285,-0.145,0.447,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195125,-0.032,-1.623,0.055,-0.050,0.043,0.049,0.284,-0.144,0.448,0.155,0.049,1.490,4.053,1.415,1.506,0.284,-0.144,0.447,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195136,-0.110,-1.642,-0.078,-0.033,0.039,0.045,0.283,-0.143,0.448,0.155,0.049,1.474,4.054,1.415,1.474,0.284,-0.144,0.448,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195147,-0.117,-1.617,0.162,-0.026,0.040,0.043,0.283,-0.143,0.449,0.155,0.049,1.490,4.055,1.416,1.490,0.283,-0.143,0.448,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195158,-0.114,-1.560,0.420,-0.034,0.039,0.042,0.283,-0.143,0.449,0.155,0.049,1.506,4.056,1.416,1.474,0.283,-0.143,0.449,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195169,-0.122,-1.542,0.427,-0.043,0.040,0.045,0.282,-0.142,0.450,0.155,0.049,1.490,4.057,1.417,1.506,0.283,-0.143,0.449,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195180,-0.079,-1.544,0.239,-0.054,0.034,0.045,0.282,-0.142,0.450,0.155,0.049,1.474,4.058,1.417,1.506,0.282,-0.142,0.450,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195191,-0.075,-1.679,0.026,-0.047,0.024,0.040,0.281,-0.142,0.451,0.155,0.049,1.506,4.059,1.418,1.506,0.282,-0.142,0.450,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195202,-0.099,-1.635,0.170,-0.041,0.028,0.034,0.281,-0.141,0.451,0.155,0.049,1.506,4.061,1.418,1.490,0.281,-0.142,0.451,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195213,-0.075,-1.551,0.317,-0.042,0.027,0.028,0.280,-0.141,0.451,0.155,0.049,1.490,4.062,1.419,1.506,0.281,-0.141,0.451,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195224,-0.074,-1.506,0.346,-0.049,0.021,0.029,0.280,-0.141,0.451,0.155,0.049,1.490,4.063,1.419,1.490,0.280,-0.141,0.451,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195235,-0.086,-1.530,0.266,-0.053,0.012,0.029,0.279,-0.141,0.452,0.155,0.049,1.490,4.064,1.420,1.490,0.280,-0.141,0.451,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195246,0.080,-1.461,0.144,-0.050,0.006,0.023,0.279,-0.141,0.452,0.155,0.049,1.506,4.065,1.420,1.490,0.279,-0.141,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195257,0.152,-1.302,0.043,-0.041,0.012,0.006,0.278,-0.141,0.452,0.155,0.049,1.506,4.066,1.420,1.506,0.279,-0.141,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195268,0.210,-1.331,0.153,-0.043,0.015,-0.007,0.278,-0.140,0.452,0.155,0.049,1.474,4.067,1.421,1.474,0.278,-0.141,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195279,-0.089,-1.612,0.296,-0.067,-0.006,0.027,0.277,-0.140,0.452,0.155,0.049,1.490,4.067,1.421,1.490,0.278,-0.140,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195290,-0.160,-1.702,0.241,-0.071,0.001,0.017,0.277,-0.140,0.452,0.155,0.049,1.506,4.068,1.422,1.506,0.277,-0.140,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195301,-0.116,-1.618,0.181,-0.069,-0.002,-0.001,0.276,-0.140,0.452,0.155,0.049,1.490,4.069,1.422,1.474,0.277,-0.140,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195312,0.014,-1.511,0.170,-0.065,-0.009,-0.007,0.275,-0.140,0.452,0.155,0.049,1.490,4.071,1.423,1.490,0.276,-0.140,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195323,0.002,-1.521,0.259,-0.061,-0.016,-0.002,0.275,-0.141,0.452,0.155,0.049,1.506,4.071,1.423,1.474,0.275,-0.140,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195334,-0.072,-1.579,0.269,-0.053,-0.021,-0.006,0.274,-0.141,0.452,0.155,0.049,1.490,4.073,1.424,1.490,0.275,-0.141,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195345,0.032,-1.582,0.237,-0.054,-0.021,-0.011,0.274,-0.141,0.452,0.155,0.049,1.506,4.074,1.424,1.474,0.274,-0.141,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195356,0.027,-1.532,0.215,-0.054,-0.016,-0.010,0.273,-0.141,0.452,0.155,0.049,1.506,4.075,1.424,1.490,0.274,-0.141,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195367,0.105,-1.450,0.227,-0.055,-0.018,-0.007,0.273,-0.141,0.452,0.155,0.049,1.490,4.076,1.425,1.474,0.273,-0.141,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195378,0.036,-1.532,0.202,-0.053,-0.022,-0.004,0.272,-0.142,0.452,0.155,0.049,1.506,4.077,1.425,1.490,0.273,-0.141,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195389,0.004,-1.605,0.186,-0.050,-0.024,-0.004,0.271,-0.142,0.452,0.155,0.049,1.474,4.078,1.426,1.506,0.272,-0.142,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195400,0.047,-1.609,0.221,-0.048,-0.020,-0.007,0.271,-0.142,0.452,0.155,0.049,1.474,4.079,1.426,1.506,0.271,-0.142,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195411,0.018,-1.554,0.286,-0.047,-0.016,-0.007,0.271,-0.142,0.452,0.155,0.049,1.506,4.080,1.427,1.490,0.271,-0.142,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195422,0.025,-1.514,0.309,-0.045,-0.021,-0.010,0.270,-0.142,0.452,0.155,0.049,1.474,4.081,1.427,1.474,0.271,-0.142,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195433,0.103,-1.513,0.220,-0.044,-0.026,-0.012,0.270,-0.143,0.452,0.155,0.049,1.474,4.082,1.428,1.474,0.270,-0.142,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195444,0.057,-1.554,0.213,-0.043,-0.031,-0.013,0.269,-0.143,0.452,0.155,0.049,1.490,4.083,1.428,1.474,0.270,-0.143,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195455,0.106,-1.549,0.247,-0.037,-0.032,-0.021,0.269,-0.143,0.452,0.155,0.049,1.490,4.084,1.429,1.490,0.269,-0.143,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195466,0.080,-1.564,0.263,-0.033,-0.035,-0.023,0.269,-0.144,0.452,0.155,0.049,1.506,4.085,1.429,1.474,0.269,-0.143,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195477,-0.010,-1.573,0.265,-0.032,-0.044,-0.026,0.268,-0.144,0.451,0.155,0.049,1.490,4.086,1.430,1.490,0.269,-0.144,0.452,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195488,0.167,-1.584,0.239,-0.027,-0.049,-0.032,0.268,-0.145,0.451,0.155,0.049,1.490,4.088,1.430,1.490,0.268,-0.144,0.451,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195499,0.024,-1.581,0.238,-0.023,-0.049,-0.032,0.268,-0.145,0.451,0.155,0.049,1.474,4.088,1.431,1.490,0.268,-0.145,0.451,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195510,0.104,-1.588,0.192,-0.017,-0.051,-0.039,0.268,-0.146,0.450,0.155,0.049,1.474,4.090,1.431,1.474,0.268,-0.145,0.451,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195521,0.067,-1.556,0.261,-0.016,-0.053,-0.039,0.267,-0.146,0.450,0.155,0.049,1.506,4.091,1.432,1.490,0.268,-0.146,0.450,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195532,0.130,-1.575,0.262,-0.011,-0.055,-0.042,0.267,-0.147,0.450,0.155,0.049,1.474,4.092,1.432,1.490,0.267,-0.146,0.450,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195543,0.097,-1.604,0.236,-0.006,-0.057,-0.045,0.267,-0.147,0.449,0.155,0.049,1.506,4.093,1.433,1.474,0.267,-0.147,0.450,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195554,0.054,-1.613,0.261,-0.008,-0.061,-0.045,0.267,-0.148,0.449,0.155,0.049,1.506,4.094,1.433,1.490,0.267,-0.147,0.449,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195565,0.127,-1.617,0.224,-0.003,-0.060,-0.046,0.267,-0.148,0.448,0.155,0.049,1.490,4.095,1.434,1.490,0.267,-0.148,0.449,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195576,0.060,-1.590,0.254,-0.001,-0.057,-0.044,0.267,-0.149,0.448,0.155,0.049,1.474,4.096,1.434,1.490,0.267,-0.148,0.448,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195587,0.077,-1.634,0.233,0.005,-0.061,-0.044,0.267,-0.150,0.447,0.155,0.049,1.490,4.097,1.435,1.490,0.267,-0.149,0.448,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195598,0.066,-1.639,0.238,0.003,-0.060,-0.045,0.267,-0.150,0.447,0.155,0.049,1.490,4.098,1.435,1.506,0.267,-0.150,0.447,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195609,0.092,-1.651,0.250,0.007,-0.057,-0.048,0.267,-0.151,0.446,0.155,0.049,1.490,4.099,1.435,1.490,0.267,-0.150,0.447,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195620,0.067,-1.622,0.237,0.006,-0.054,-0.045,0.267,-0.151,0.446,0.155,0.049,1.474,4.100,1.436,1.490,0.267,-0.151,0.446,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195631,0.063,-1.636,0.256,0.008,-0.055,-0.042,0.267,-0.152,0.445,0.155,0.049,1.506,4.101,1.436,1.490,0.267,-0.151,0.446,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195642,0.096,-1.662,0.230,0.008,-0.051,-0.042,0.267,-0.152,0.445,0.155,0.049,1.490,4.102,1.437,1.490,0.267,-0.152,0.445,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195653,0.102,-1.648,0.224,0.010,-0.046,-0.038,0.267,-0.153,0.445,0.155,0.049,1.490,4.103,1.437,1.490,0.267,-0.152,0.445,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195664,0.047,-1.655,0.242,0.011,-0.044,-0.035,0.267,-0.153,0.444,0.155,0.049,1.506,4.104,1.438,1.474,0.267,-0.153,0.445,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195675,0.055,-1.661,0.233,0.011,-0.045,-0.034,0.267,-0.154,0.444,0.155,0.049,1.474,4.105,1.438,1.490,0.267,-0.153,0.444,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195686,0.096,-1.683,0.244,0.012,-0.042,-0.032,0.268,-0.154,0.444,0.155,0.049,1.474,4.107,1.439,1.506,0.267,-0.154,0.444,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195697,0.069,-1.673,0.219,0.012,-0.037,-0.032,0.268,-0.155,0.443,0.155,0.049,1.474,4.108,1.439,1.474,0.268,-0.154,0.444,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195708,0.063,-1.680,0.226,0.011,-0.033,-0.029,0.268,-0.155,0.443,0.155,0.049,1.490,4.109,1.440,1.490,0.268,-0.155,0.443,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195719,0.074,-1.700,0.211,0.017,-0.031,-0.024,0.268,-0.155,0.443,0.155,0.049,1.490,4.110,1.440,1.490,0.268,-0.155,0.443,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195730,0.071,-1.703,0.199,0.019,-0.027,-0.024,0.268,-0.155,0.443,0.155,0.049,1.490,4.111,1.441,1.474,0.268,-0.155,0.443,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195741,0.069,-1.700,0.224,0.022,-0.022,-0.023,0.268,-0.156,0.442,0.155,0.049,1.506,4.112,1.441,1.474,0.268,-0.155,0.443,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195752,0.060,-1.688,0.247,0.023,-0.020,-0.021,0.269,-0.156,0.442,0.155,0.049,1.474,4.113,1.442,1.490,0.268,-0.156,0.442,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195763,0.062,-1.692,0.261,0.025,-0.017,-0.017,0.269,-0.156,0.442,0.155,0.049,1.490,4.114,1.442,1.490,0.269,-0.156,0.442,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195774,0.050,-1.710,0.213,0.027,-0.016,-0.017,0.269,-0.156,0.442,0.155,0.049,1.474,4.115,1.443,1.474,0.269,-0.156,0.442,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195785,0.072,-1.720,0.208,0.028,-0.013,-0.018,0.269,-0.156,0.442,0.155,0.049,1.490,4.116,1.443,1.474,0.269,-0.156,0.442,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195796,0.069,-1.704,0.195,0.032,-0.010,-0.015,0.270,-0.156,0.441,0.155,0.049,1.490,4.117,1.444,1.490,0.269,-0.156,0.442,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195807,0.038,-1.695,0.241,0.033,-0.007,-0.012,0.270,-0.156,0.441,0.155,0.049,1.490,4.118,1.444,1.490,0.270,-0.156,0.441,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195818,0.059,-1.706,0.231,0.035,-0.004,-0.012,0.270,-0.156,0.441,0.155,0.049,1.474,4.119,1.445,1.490,0.270,-0.156,0.441,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195829,0.027,-1.720,0.215,0.034,-0.004,-0.011,0.271,-0.156,0.441,0.155,0.049,1.506,4.120,1.445,1.474,0.270,-0.156,0.441,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195840,0.042,-1.726,0.211,0.035,-0.004,-0.012,0.271,-0.156,0.441,0.155,0.049,1.506,4.121,1.445,1.474,0.271,-0.156,0.441,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195851,0.044,-1.714,0.227,0.038,-0.001,-0.011,0.271,-0.156,0.441,0.155,0.049,1.474,4.122,1.446,1.490,0.271,-0.156,0.441,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195862,0.043,-1.725,0.230,0.039,0.000,-0.012,0.272,-0.156,0.441,0.155,0.049,1.490,4.123,1.446,1.474,0.271,-0.156,0.441,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195873,0.026,-1.725,0.238,0.036,0.000,-0.012,0.272,-0.156,0.441,0.155,0.049,1.474,4.124,1.447,1.490,0.272,-0.156,0.441,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195884,0.030,-1.712,0.236,0.039,0.001,-0.012,0.273,-0.156,0.441,0.155,0.049,1.474,4.125,1.447,1.490,0.272,-0.156,0.441,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195895,0.027,-1.722,0.226,0.038,0.000,-0.012,0.273,-0.156,0.440,0.155,0.049,1.490,4.126,1.448,1.474,0.273,-0.156,0.441,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195906,0.018,-1.720,0.224,0.039,0.001,-0.013,0.273,-0.156,0.440,0.155,0.049,1.490,4.127,1.448,1.490,0.273,-0.156,0.440,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195917,0.019,-1.725,0.227,0.039,0.001,-0.015,0.274,-0.156,0.440,0.155,0.049,1.506,4.128,1.449,1.506,0.273,-0.156,0.440,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195928,0.017,-1.718,0.242,0.038,0.000,-0.016,0.274,-0.156,0.440,0.155,0.049,1.490,4.129,1.449,1.506,0.274,-0.156,0.440,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195939,0.011,-1.718,0.233,0.038,0.000,-0.017,0.275,-0.156,0.440,0.155,0.049,1.506,4.130,1.450,1.474,0.274,-0.156,0.440,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195950,0.008,-1.718,0.233,0.038,-0.001,-0.017,0.275,-0.156,0.440,0.155,0.049,1.490,4.131,1.450,1.506,0.275,-0.156,0.440,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195961,0.002,-1.719,0.235,0.038,-0.001,-0.018,0.275,-0.156,0.439,0.155,0.049,1.506,4.132,1.450,1.490,0.275,-0.156,0.440,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
195972,0.012,-1.716,0.226,0.038,-0.002,-0.021,0.276,-0.156,0.439,0.155,0.049,1.490,4.134,1.451,1.474,0.275,-0.156,0.439,0,0,0,0,0,1.892,1.000,0.000,0.000,1.000
