Time, Accel X [mg],Accel Y [mg],Accel Z [mg],dRoll [deg/s],dPitch [deg/s],dHeading [deg/s],Roll [deg],Pitch [deg],Yaw [deg],Frequency Reader Frequency [Hz], Calibrated Velocity [m/s],Pressure Sensor Depth [m],State Estimator X [m],State Estimator Y [m],State Estimator Z [m],State Estimator Roll [rad],State Estimator Pitch [rad],State Estimator Yaw [rad],Motor A, Motor B, Motor C, Motor D, Motor E,Servo Angle [rad],Waypoint X [m], Waypoint Y [m], Waypoint Z [m], Waiting [bool]
187697,-1.216,-0.337,-9.793,-0.028,0.033,0.012,0.146,-0.013,0.230,5.555,0.216,1.039,0.412,0.052,1.039,0.146,-0.013,0.230,208,208,67,208,67,1.892,0.000,0.000,1.000,0.000
187708,-1.036,-0.444,-9.863,-0.030,0.032,0.012,0.145,-0.013,0.231,5.555,0.216,1.055,0.417,0.053,1.039,0.146,-0.013,0.230,208,208,67,208,67,1.892,0.000,0.000,1.000,0.000
187719,-1.289,-0.328,-9.963,-0.028,0.038,0.007,0.145,-0.012,0.231,5.555,0.216,1.039,0.421,0.054,1.055,0.145,-0.013,0.231,208,208,81,208,81,1.892,0.000,0.000,1.000,0.000
187730,-1.159,-0.286,-10.079,-0.038,0.034,-0.002,0.145,-0.012,0.231,5.555,0.216,1.039,0.425,0.055,1.071,0.145,-0.012,0.231,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
187741,-1.094,-0.428,-9.719,-0.042,0.034,0.002,0.144,-0.012,0.231,5.555,0.216,1.071,0.430,0.056,1.071,0.145,-0.012,0.231,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
187752,-1.073,-0.345,-10.030,-0.039,0.042,0.000,0.144,-0.011,0.231,5.495,0.214,1.023,0.434,0.057,1.039,0.144,-0.012,0.231,208,208,67,208,67,1.892,0.000,0.000,1.000,0.000
187763,-1.131,-0.390,-9.779,-0.049,0.045,0.004,0.143,-0.011,0.231,5.495,0.214,1.055,0.439,0.058,1.055,0.144,-0.011,0.231,208,208,81,208,81,1.892,0.000,0.000,1.000,0.000
187774,-1.060,-0.342,-10.061,-0.042,0.039,0.004,0.143,-0.010,0.231,5.495,0.214,1.039,0.443,0.059,1.055,0.143,-0.011,0.231,208,208,81,208,81,1.892,0.000,0.000,1.000,0.000
187785,-1.146,-0.309,-9.883,-0.049,0.042,0.005,0.142,-0.010,0.231,5.495,0.214,1.071,0.447,0.060,1.039,0.143,-0.010,0.231,208,208,67,208,67,1.892,0.000,0.000,1.000,0.000
187796,-0.997,-0.463,-9.802,-0.049,0.042,0.005,0.142,-0.009,0.231,5.495,0.214,1.039,0.452,0.061,1.055,0.142,-0.010,0.231,208,208,81,208,81,1.892,0.000,0.000,1.000,0.000
187807,-1.139,-0.279,-9.909,-0.055,0.048,0.005,0.141,-0.009,0.231,5.495,0.214,1.055,0.456,0.062,1.071,0.142,-0.009,0.231,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
187818,-1.111,-0.274,-9.951,-0.066,0.043,0.005,0.141,-0.009,0.231,5.495,0.214,1.087,0.460,0.063,1.071,0.141,-0.009,0.231,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
187829,-1.064,-0.372,-9.774,-0.072,0.042,0.007,0.140,-0.008,0.231,5.495,0.214,1.023,0.465,0.064,1.071,0.141,-0.009,0.231,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
187840,-1.024,-0.336,-9.986,-0.076,0.043,0.007,0.139,-0.008,0.231,5.495,0.214,1.071,0.469,0.066,1.071,0.140,-0.008,0.231,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
187851,-0.991,-0.201,-9.802,-0.077,0.037,0.015,0.139,-0.007,0.231,5.495,0.214,1.071,0.473,0.066,1.055,0.139,-0.008,0.231,208,208,81,208,81,1.892,0.000,0.000,1.000,0.000
187862,-1.035,-0.422,-9.917,-0.074,0.035,0.015,0.138,-0.007,0.231,5.495,0.214,1.055,0.478,0.068,1.055,0.139,-0.007,0.231,208,208,81,208,81,1.892,0.000,0.000,1.000,0.000
187873,-1.089,-0.159,-9.813,-0.082,0.033,0.017,0.137,-0.007,0.231,5.495,0.214,1.071,0.482,0.069,1.055,0.138,-0.007,0.231,208,208,81,208,81,1.892,0.000,0.000,1.000,0.000
187884,-1.073,-0.456,-9.995,-0.075,0.026,0.015,0.136,-0.006,0.231,5.495,0.214,1.071,0.484,0.069,1.055,0.137,-0.007,0.231,208,208,81,208,81,1.892,0.000,0.000,1.000,0.000
187895,-1.090,-0.170,-9.923,-0.083,0.027,0.015,0.135,-0.006,0.231,5.495,0.214,1.055,0.488,0.070,1.071,0.136,-0.006,0.231,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
187906,-1.021,-0.215,-9.832,-0.076,0.027,0.021,0.135,-0.006,0.232,5.495,0.214,1.071,0.493,0.071,1.055,0.135,-0.006,0.231,208,208,81,208,81,1.892,0.000,0.000,1.000,0.000
187917,-0.958,-0.207,-9.930,-0.065,0.020,0.020,0.134,-0.006,0.232,5.495,0.214,1.055,0.496,0.072,1.071,0.135,-0.006,0.232,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
187928,-1.054,-0.345,-9.835,-0.075,0.020,0.023,0.133,-0.005,0.232,5.953,0.228,1.087,0.501,0.073,1.055,0.134,-0.006,0.232,208,208,81,208,81,1.892,0.000,0.000,1.000,0.000
187939,-1.022,-0.138,-9.976,-0.069,0.013,0.020,0.133,-0.005,0.232,5.953,0.228,1.087,0.506,0.074,1.087,0.133,-0.005,0.232,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
187950,-1.089,-0.410,-9.939,-0.072,0.015,0.018,0.132,-0.005,0.232,5.953,0.228,1.071,0.510,0.075,1.071,0.133,-0.005,0.232,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
187961,-1.001,-0.133,-9.861,-0.074,0.013,0.018,0.131,-0.005,0.233,5.953,0.228,1.071,0.515,0.076,1.071,0.132,-0.005,0.232,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
187972,-0.861,-0.346,-9.958,-0.070,0.012,0.018,0.130,-0.005,0.233,5.953,0.228,1.071,0.520,0.078,1.087,0.131,-0.005,0.233,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
187983,-1.034,-0.170,-9.793,-0.075,0.010,0.026,0.130,-0.005,0.233,5.953,0.228,1.071,0.524,0.079,1.103,0.130,-0.005,0.233,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
187994,-0.986,-0.255,-9.757,-0.074,0.004,0.032,0.129,-0.005,0.233,5.953,0.228,1.087,0.529,0.080,1.087,0.130,-0.005,0.233,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188005,-0.991,-0.219,-10.195,-0.069,0.000,0.029,0.128,-0.005,0.234,5.953,0.228,1.087,0.534,0.081,1.087,0.129,-0.005,0.233,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188016,-0.860,-0.365,-9.725,-0.074,0.000,0.038,0.127,-0.005,0.234,5.953,0.228,1.071,0.538,0.082,1.087,0.128,-0.005,0.234,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188027,-1.113,-0.054,-10.099,-0.063,-0.002,0.032,0.127,-0.005,0.234,5.953,0.228,1.071,0.543,0.083,1.071,0.127,-0.005,0.234,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
188038,-0.876,-0.403,-9.807,-0.069,0.000,0.040,0.126,-0.005,0.235,5.953,0.228,1.103,0.548,0.084,1.071,0.127,-0.005,0.234,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
188049,-1.143,-0.026,-9.987,-0.059,-0.005,0.031,0.126,-0.005,0.235,5.953,0.228,1.087,0.552,0.085,1.071,0.126,-0.005,0.235,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
188060,-0.848,-0.325,-9.925,-0.069,-0.006,0.040,0.125,-0.005,0.235,5.953,0.228,1.087,0.557,0.086,1.055,0.126,-0.005,0.235,208,208,81,208,81,1.892,0.000,0.000,1.000,0.000
188071,-0.991,-0.007,-9.942,-0.061,-0.009,0.039,0.124,-0.005,0.236,5.953,0.228,1.071,0.562,0.088,1.071,0.125,-0.005,0.235,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
188082,-1.004,-0.135,-9.952,-0.054,-0.010,0.045,0.124,-0.005,0.236,5.953,0.228,1.087,0.566,0.089,1.087,0.124,-0.005,0.236,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188093,-1.056,-0.257,-9.965,-0.050,-0.012,0.042,0.123,-0.005,0.237,6.945,0.259,1.087,0.572,0.090,1.103,0.124,-0.005,0.236,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188104,-0.834,-0.206,-9.806,-0.052,-0.015,0.045,0.123,-0.005,0.237,6.945,0.259,1.087,0.578,0.091,1.103,0.123,-0.005,0.237,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188115,-1.120,-0.055,-10.066,-0.043,-0.012,0.042,0.122,-0.005,0.237,6.945,0.259,1.087,0.582,0.092,1.071,0.123,-0.005,0.237,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
188126,-0.907,-0.229,-9.929,-0.043,-0.016,0.053,0.122,-0.005,0.238,6.945,0.259,1.071,0.588,0.094,1.119,0.122,-0.005,0.237,208,208,138,208,138,1.892,0.000,0.000,1.000,0.000
188137,-1.078,-0.061,-10.045,-0.036,-0.017,0.044,0.122,-0.006,0.238,6.945,0.259,1.087,0.593,0.095,1.071,0.122,-0.005,0.238,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
188148,-0.815,-0.252,-9.757,-0.038,-0.022,0.054,0.121,-0.006,0.239,6.945,0.259,1.103,0.598,0.096,1.103,0.122,-0.006,0.238,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188159,-1.147,-0.079,-10.072,-0.030,-0.023,0.049,0.121,-0.006,0.239,6.945,0.259,1.103,0.604,0.098,1.103,0.121,-0.006,0.239,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188170,-1.033,-0.121,-9.939,-0.028,-0.018,0.048,0.121,-0.006,0.240,6.945,0.259,1.103,0.609,0.099,1.119,0.121,-0.006,0.239,208,208,138,208,138,1.892,0.000,0.000,1.000,0.000
188181,-0.997,-0.200,-9.922,-0.033,-0.018,0.050,0.120,-0.006,0.240,6.945,0.259,1.071,0.614,0.100,1.087,0.121,-0.006,0.240,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188192,-1.084,-0.116,-10.047,-0.028,-0.017,0.051,0.120,-0.007,0.241,6.945,0.259,1.087,0.620,0.101,1.087,0.120,-0.006,0.240,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188203,-1.040,-0.236,-9.831,-0.033,-0.017,0.046,0.120,-0.007,0.241,6.945,0.259,1.087,0.625,0.103,1.087,0.120,-0.007,0.241,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188214,-0.835,-0.142,-9.844,-0.032,-0.020,0.053,0.119,-0.007,0.242,6.945,0.259,1.119,0.630,0.104,1.103,0.120,-0.007,0.241,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188225,-1.172,-0.166,-9.957,-0.036,-0.015,0.051,0.119,-0.007,0.242,6.945,0.259,1.103,0.635,0.105,1.103,0.119,-0.007,0.242,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188236,-0.940,-0.138,-9.934,-0.034,-0.016,0.059,0.119,-0.007,0.243,6.945,0.259,1.087,0.641,0.107,1.087,0.119,-0.007,0.242,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188247,-1.156,-0.140,-10.006,-0.036,-0.015,0.056,0.118,-0.007,0.244,6.945,0.259,1.103,0.646,0.108,1.087,0.119,-0.007,0.243,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188258,-1.094,-0.035,-10.027,-0.033,-0.007,0.057,0.118,-0.007,0.244,6.172,0.235,1.119,0.651,0.109,1.103,0.118,-0.007,0.244,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188269,-0.855,-0.170,-9.744,-0.036,-0.005,0.067,0.118,-0.007,0.245,6.172,0.235,1.087,0.656,0.111,1.087,0.118,-0.007,0.244,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188280,-1.080,-0.099,-9.974,-0.032,-0.009,0.070,0.117,-0.007,0.246,6.172,0.235,1.071,0.660,0.112,1.087,0.118,-0.007,0.245,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188291,-1.030,-0.191,-9.860,-0.041,-0.017,0.065,0.117,-0.008,0.246,6.172,0.235,1.087,0.666,0.113,1.103,0.117,-0.007,0.246,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188302,-1.133,-0.050,-10.014,-0.033,-0.005,0.061,0.116,-0.008,0.247,6.172,0.235,1.103,0.671,0.114,1.103,0.117,-0.008,0.246,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188313,-1.031,-0.184,-9.787,-0.036,-0.004,0.062,0.116,-0.008,0.247,6.172,0.235,1.087,0.675,0.115,1.103,0.116,-0.008,0.247,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188324,-0.925,-0.107,-9.968,-0.027,-0.002,0.057,0.116,-0.008,0.248,6.172,0.235,1.103,0.680,0.116,1.071,0.116,-0.008,0.247,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
188335,-1.098,-0.108,-9.753,-0.031,0.000,0.059,0.116,-0.008,0.249,6.172,0.235,1.103,0.685,0.118,1.119,0.116,-0.008,0.248,208,208,138,208,138,1.892,0.000,0.000,1.000,0.000
188346,-1.056,-0.111,-9.776,-0.026,0.005,0.057,0.115,-0.008,0.249,6.172,0.235,1.071,0.689,0.119,1.103,0.116,-0.008,0.249,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188357,-0.912,-0.136,-10.001,-0.017,-0.007,0.056,0.115,-0.008,0.250,6.172,0.235,1.087,0.694,0.120,1.087,0.115,-0.008,0.249,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188368,-1.151,-0.091,-9.983,-0.021,-0.001,0.060,0.115,-0.008,0.250,6.172,0.235,1.103,0.699,0.121,1.087,0.115,-0.008,0.250,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188379,-0.960,-0.275,-9.774,-0.017,-0.006,0.059,0.115,-0.008,0.251,6.172,0.235,1.087,0.704,0.123,1.087,0.115,-0.008,0.250,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188390,-1.125,-0.073,-9.939,-0.012,-0.004,0.050,0.115,-0.008,0.251,6.172,0.235,1.119,0.709,0.124,1.087,0.115,-0.008,0.251,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188401,-1.096,-0.244,-9.834,-0.012,-0.004,0.046,0.114,-0.008,0.252,6.172,0.235,1.087,0.714,0.125,1.103,0.115,-0.008,0.251,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188412,-1.050,-0.095,-10.035,-0.010,-0.001,0.040,0.114,-0.008,0.252,6.172,0.235,1.087,0.718,0.126,1.071,0.114,-0.008,0.252,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
188423,-0.975,-0.093,-9.647,-0.010,-0.010,0.042,0.114,-0.008,0.253,6.410,0.242,1.087,0.723,0.128,1.087,0.114,-0.008,0.252,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188434,-1.067,-0.028,-9.763,-0.006,-0.007,0.043,0.114,-0.008,0.253,6.410,0.242,1.087,0.728,0.129,1.087,0.114,-0.008,0.253,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188445,-0.904,-0.182,-9.796,0.002,-0.004,0.042,0.114,-0.008,0.254,6.410,0.242,1.087,0.733,0.130,1.103,0.114,-0.008,0.253,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188456,-1.052,0.057,-9.866,-0.001,-0.004,0.043,0.114,-0.008,0.254,6.410,0.242,1.135,0.738,0.131,1.087,0.114,-0.008,0.254,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188467,-1.100,-0.285,-9.802,0.006,-0.001,0.039,0.114,-0.008,0.254,6.410,0.242,1.055,0.743,0.133,1.087,0.114,-0.008,0.254,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188478,-1.015,-0.032,-9.847,-0.006,-0.002,0.034,0.114,-0.008,0.255,6.410,0.242,1.119,0.748,0.134,1.103,0.114,-0.008,0.254,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188489,-1.054,-0.120,-9.842,0.003,-0.009,0.028,0.114,-0.008,0.255,6.410,0.242,1.087,0.753,0.135,1.119,0.114,-0.008,0.255,208,208,138,208,138,1.892,0.000,0.000,1.000,0.000
188500,-1.084,-0.208,-9.816,-0.010,0.000,0.028,0.114,-0.008,0.255,6.410,0.242,1.103,0.758,0.137,1.103,0.114,-0.008,0.255,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188511,-0.985,0.004,-9.927,-0.005,0.000,0.022,0.114,-0.008,0.256,6.410,0.242,1.103,0.762,0.138,1.087,0.114,-0.008,0.255,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188522,-1.072,-0.005,-9.896,-0.011,-0.001,0.021,0.114,-0.008,0.256,6.410,0.242,1.087,0.768,0.139,1.103,0.114,-0.008,0.256,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188533,-1.047,-0.247,-9.785,-0.008,0.006,0.020,0.114,-0.008,0.256,6.410,0.242,1.103,0.773,0.140,1.103,0.114,-0.008,0.256,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188544,-0.977,-0.004,-9.804,-0.008,0.009,0.022,0.114,-0.008,0.256,6.410,0.242,1.087,0.777,0.142,1.103,0.114,-0.008,0.256,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188555,-1.163,-0.178,-9.997,0.002,0.004,0.013,0.114,-0.008,0.256,6.410,0.242,1.087,0.782,0.143,1.103,0.114,-0.008,0.256,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188566,-0.977,-0.107,-9.838,-0.005,0.001,0.015,0.114,-0.008,0.256,6.410,0.242,1.119,0.788,0.144,1.119,0.114,-0.008,0.256,208,208,138,208,138,1.892,0.000,0.000,1.000,0.000
188577,-0.997,-0.066,-9.877,0.006,-0.001,0.010,0.114,-0.008,0.256,7.087,0.263,1.103,0.792,0.145,1.071,0.114,-0.008,0.256,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
188588,-0.997,-0.197,-9.707,0.002,-0.002,0.017,0.114,-0.008,0.257,7.087,0.263,1.087,0.798,0.147,1.103,0.114,-0.008,0.256,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188599,-1.120,0.054,-10.009,0.010,0.004,0.011,0.114,-0.008,0.257,7.087,0.263,1.103,0.804,0.148,1.087,0.114,-0.008,0.257,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188610,-0.920,0.044,-10.037,0.005,-0.001,0.017,0.114,-0.008,0.257,7.087,0.263,1.103,0.808,0.150,1.103,0.114,-0.008,0.257,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188621,-1.007,-0.268,-9.692,0.002,-0.007,0.012,0.114,-0.008,0.257,7.087,0.263,1.103,0.814,0.151,1.087,0.114,-0.008,0.257,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188632,-1.001,0.026,-9.862,0.007,-0.010,0.007,0.114,-0.008,0.257,7.087,0.263,1.103,0.820,0.153,1.103,0.114,-0.008,0.257,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188643,-1.046,-0.321,-9.749,0.003,-0.011,0.007,0.114,-0.008,0.257,7.087,0.263,1.103,0.824,0.154,1.071,0.114,-0.008,0.257,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
188654,-1.016,-0.156,-9.820,0.006,-0.015,0.002,0.114,-0.008,0.257,7.087,0.263,1.087,0.830,0.155,1.119,0.114,-0.008,0.257,208,208,138,208,138,1.892,0.000,0.000,1.000,0.000
188665,-0.994,-0.046,-9.787,0.006,-0.010,0.000,0.114,-0.008,0.257,7.087,0.263,1.087,0.836,0.157,1.103,0.114,-0.008,0.257,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188676,-1.046,-0.279,-9.802,0.016,-0.018,0.001,0.115,-0.008,0.257,7.087,0.263,1.103,0.840,0.158,1.103,0.114,-0.008,0.257,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188687,-1.187,-0.020,-9.975,0.013,-0.018,-0.010,0.115,-0.008,0.257,7.087,0.263,1.103,0.846,0.160,1.119,0.115,-0.008,0.257,208,208,138,208,138,1.892,0.000,0.000,1.000,0.000
188698,-0.932,-0.247,-9.712,0.018,-0.024,-0.011,0.115,-0.009,0.257,7.087,0.263,1.103,0.852,0.161,1.103,0.115,-0.008,0.257,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188709,-0.976,-0.206,-9.720,0.028,-0.028,-0.013,0.115,-0.009,0.257,7.087,0.263,1.103,0.856,0.162,1.103,0.115,-0.009,0.257,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188720,-1.046,-0.078,-9.879,0.034,-0.024,-0.018,0.115,-0.009,0.257,7.087,0.263,1.087,0.862,0.164,1.103,0.115,-0.009,0.257,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188731,-1.010,-0.156,-9.654,0.029,-0.038,-0.015,0.116,-0.009,0.256,7.087,0.263,1.103,0.868,0.165,1.119,0.115,-0.009,0.257,208,208,138,208,138,1.892,0.000,0.000,1.000,0.000
188742,-1.120,-0.122,-9.925,0.034,-0.037,-0.016,0.116,-0.010,0.256,6.064,0.231,1.103,0.872,0.167,1.103,0.116,-0.009,0.256,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188753,-1.010,-0.061,-9.728,0.025,-0.032,-0.012,0.116,-0.010,0.256,6.064,0.231,1.103,0.877,0.168,1.103,0.116,-0.010,0.256,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188764,-1.055,-0.196,-9.792,0.030,-0.033,-0.015,0.117,-0.010,0.256,6.064,0.231,1.087,0.882,0.169,1.087,0.116,-0.010,0.256,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188775,-1.145,-0.004,-9.850,0.021,-0.027,-0.009,0.117,-0.011,0.256,6.064,0.231,1.087,0.886,0.170,1.103,0.117,-0.010,0.256,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188786,-0.971,-0.217,-9.749,0.027,-0.022,-0.012,0.117,-0.011,0.256,6.064,0.231,1.087,0.892,0.172,1.087,0.117,-0.011,0.256,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188797,-1.060,-0.091,-9.850,0.023,-0.023,-0.010,0.117,-0.011,0.256,6.064,0.231,1.087,0.897,0.173,1.087,0.117,-0.011,0.256,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188808,-1.096,-0.129,-9.813,0.012,-0.017,-0.010,0.117,-0.011,0.256,6.064,0.231,1.103,0.901,0.174,1.135,0.117,-0.011,0.256,208,208,151,208,151,1.892,0.000,0.000,1.000,0.000
188819,-1.085,-0.055,-9.842,0.017,-0.024,-0.015,0.118,-0.012,0.256,6.064,0.231,1.087,0.906,0.175,1.103,0.117,-0.011,0.256,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188830,-1.071,-0.154,-9.798,0.017,-0.018,-0.013,0.118,-0.012,0.256,6.064,0.231,1.119,0.911,0.177,1.087,0.118,-0.012,0.256,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188841,-1.110,-0.014,-9.928,0.023,-0.011,-0.011,0.118,-0.012,0.255,6.064,0.231,1.103,0.915,0.178,1.103,0.118,-0.012,0.256,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188852,-1.011,-0.336,-9.719,0.025,-0.013,-0.015,0.118,-0.012,0.255,6.064,0.231,1.103,0.920,0.179,1.071,0.118,-0.012,0.255,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
188863,-1.135,0.008,-9.853,0.027,-0.013,-0.015,0.119,-0.012,0.255,6.064,0.231,1.087,0.925,0.180,1.071,0.118,-0.012,0.255,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
188874,-1.152,-0.244,-9.902,0.034,-0.005,-0.020,0.119,-0.012,0.255,6.064,0.231,1.087,0.927,0.181,1.103,0.119,-0.012,0.255,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188885,-1.139,-0.092,-10.058,0.041,-0.005,-0.021,0.119,-0.012,0.255,6.064,0.231,1.087,0.932,0.182,1.103,0.119,-0.012,0.255,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188896,-0.993,-0.281,-9.580,0.033,-0.002,-0.010,0.120,-0.012,0.255,6.064,0.231,1.119,0.937,0.183,1.071,0.119,-0.012,0.255,208,208,95,208,95,1.892,0.000,0.000,1.000,0.000
188907,-1.098,0.008,-9.995,0.043,-0.001,-0.015,0.120,-0.012,0.255,6.409,0.242,1.087,0.941,0.184,1.103,0.120,-0.012,0.255,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188918,-0.991,-0.282,-9.691,0.038,-0.002,-0.009,0.120,-0.012,0.255,6.409,0.242,1.071,0.946,0.186,1.103,0.120,-0.012,0.255,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188929,-1.266,-0.068,-9.859,0.047,0.004,-0.012,0.121,-0.012,0.254,6.409,0.242,1.103,0.951,0.187,1.119,0.120,-0.012,0.255,208,208,138,208,138,1.892,0.000,0.000,1.000,0.000
188940,-1.058,-0.321,-9.835,0.043,0.006,-0.012,0.121,-0.012,0.254,6.409,0.242,0.974,0.956,0.188,1.087,0.121,-0.012,0.254,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188951,-1.128,-0.095,-9.934,0.054,0.005,-0.016,0.122,-0.012,0.254,6.409,0.242,1.103,0.961,0.190,1.087,0.121,-0.012,0.254,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188962,-1.132,-0.297,-9.779,0.050,0.006,-0.020,0.122,-0.012,0.254,6.409,0.242,1.103,0.966,0.191,1.087,0.122,-0.012,0.254,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188973,-1.131,-0.164,-9.718,0.057,0.012,-0.015,0.123,-0.012,0.254,6.409,0.242,1.119,0.970,0.192,1.103,0.122,-0.012,0.254,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
188984,-0.962,-0.199,-9.773,0.061,0.011,-0.006,0.124,-0.012,0.254,6.409,0.242,1.087,0.973,0.193,1.087,0.123,-0.012,0.254,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
188995,-1.192,-0.060,-9.921,0.067,0.023,-0.005,0.124,-0.012,0.254,6.409,0.242,1.103,0.978,0.194,1.103,0.124,-0.012,0.254,208,208,124,208,124,1.892,0.000,0.000,1.000,0.000
189006,-0.969,-0.382,-9.690,0.061,0.020,0.004,0.125,-0.011,0.254,6.409,0.242,1.103,0.982,0.195,1.119,0.124,-0.012,0.254,208,208,138,208,138,1.892,0.000,0.000,1.000,0.000
189017,-1.210,-0.128,-9.959,0.068,0.013,-0.005,0.126,-0.011,0.254,6.409,0.242,1.103,0.987,0.197,1.119,0.125,-0.011,0.254,208,208,138,208,138,1.892,0.000,0.000,1.000,0.000
189028,-1.108,-0.398,-9.733,0.060,0.013,-0.001,0.126,-0.011,0.254,6.409,0.242,1.087,0.993,0.198,1.119,0.126,-0.011,0.254,208,208,138,208,138,1.892,0.000,0.000,1.000,0.000
189039,-1.083,-0.139,-9.843,0.063,0.027,-0.007,0.127,-0.011,0.254,6.409,0.242,1.103,0.997,0.199,1.087,0.126,-0.011,0.254,208,208,110,208,110,1.892,0.000,0.000,1.000,0.000
