Time, Accel X [mg],Accel Y [mg],Accel Z [mg],dRoll [rad/s],dPitch [rad/s],dHeading [rad/s],Roll [rad],Pitch [rad],Yaw [rad],Frequency Reader Frequency [Hz],Calibrated Velocity [m/s],Pressure Sensor Depth [m],State Estimator X [m],State Estimator Y [m],State Estimator Z [m],State Estimator Roll [rad],State Estimator Pitch [rad],State Estimator Yaw [rad],Motor A,Motor B,Motor C,Motor D,Motor E,Servo Angle [rad],Waypoint X [m],Waypoint Y [m],Waypoint Z [m],Waiting [bool]
100116,-0.279,-0.242,0.047,-0.011,-0.059,-0.098,0.157,0.024,0.292,8.930,-0.320,1.135,-1.571,-0.540,1.152,0.157,0.025,0.293,--242,242,164,242,167,1.482,1.000,0.000,1.000,0.000
100127,-0.178,-0.455,0.029,-0.019,-0.054,-0.090,0.156,0.024,0.291,7.992,-0.291,1.135,-1.576,-0.542,1.135,0.157,0.024,0.292,--242,242,150,242,153,1.482,1.000,0.000,1.000,0.000
100138,-0.249,-0.378,0.117,-0.023,-0.054,-0.100,0.156,0.023,0.290,7.992,-0.291,1.135,-1.583,-0.544,1.119,0.156,0.024,0.291,--242,242,136,242,138,1.481,1.000,0.000,1.000,0.000
100149,-0.184,-0.482,0.102,-0.019,-0.066,-0.087,0.156,0.022,0.290,7.992,-0.291,1.152,-1.586,-0.545,1.135,0.156,0.023,0.290,--242,242,150,242,153,1.480,1.000,0.000,1.000,0.000
100160,-0.391,-0.192,0.078,-0.015,-0.059,-0.093,0.156,0.022,0.289,7.992,-0.291,1.135,-1.590,-0.546,1.184,0.156,0.022,0.290,--242,242,192,242,195,1.480,1.000,0.000,1.000,0.000
100171,-0.219,-0.406,0.008,-0.012,-0.059,-0.086,0.156,0.021,0.288,7.992,-0.291,1.152,-1.597,-0.548,1.152,0.156,0.022,0.289,--242,242,164,242,167,1.479,1.000,0.000,1.000,0.000
100182,-0.392,-0.312,0.109,-0.017,-0.050,-0.099,0.156,0.021,0.287,7.992,-0.291,1.135,-1.603,-0.550,1.119,0.156,0.021,0.288,--242,242,136,242,138,1.478,1.000,0.000,1.000,0.000
100193,-0.268,-0.283,-0.099,-0.014,-0.053,-0.090,0.155,0.020,0.286,7.992,-0.291,1.119,-1.609,-0.552,1.135,0.156,0.021,0.287,--242,242,150,242,153,1.478,1.000,0.000,1.000,0.000
100204,-0.190,-0.277,0.036,-0.017,-0.050,-0.093,0.155,0.020,0.285,7.992,-0.291,1.168,-1.615,-0.553,1.135,0.155,0.020,0.286,--242,242,150,242,153,1.477,1.000,0.000,1.000,0.000
100215,-0.498,-0.223,0.136,-0.016,-0.043,-0.093,0.155,0.019,0.284,7.992,-0.291,1.135,-1.622,-0.555,1.135,0.155,0.020,0.285,--242,242,150,242,153,1.476,1.000,0.000,1.000,0.000
100226,-0.158,-0.447,0.029,-0.016,-0.042,-0.086,0.155,0.019,0.283,7.992,-0.291,1.135,-1.627,-0.557,1.135,0.155,0.019,0.284,--242,242,150,242,153,1.476,1.000,0.000,1.000,0.000
100237,-0.439,-0.380,0.004,-0.016,-0.042,-0.088,0.155,0.018,0.282,7.992,-0.291,1.135,-1.633,-0.559,1.168,0.155,0.019,0.283,--242,242,178,242,181,1.475,1.000,0.000,1.000,0.000
100248,-0.196,-0.360,0.116,-0.017,-0.039,-0.094,0.155,0.018,0.281,7.992,-0.291,1.152,-1.640,-0.561,1.135,0.155,0.018,0.282,--242,242,150,242,153,1.474,1.000,0.000,1.000,0.000
100259,-0.473,-0.185,-0.037,-0.017,-0.027,-0.095,0.154,0.018,0.280,8.063,-0.293,1.119,-1.645,-0.562,1.135,0.155,0.018,0.281,--242,242,150,242,153,1.474,1.000,0.000,1.000,0.000
100270,-0.183,-0.488,0.119,-0.022,-0.023,-0.094,0.154,0.018,0.279,8.063,-0.293,1.135,-1.652,-0.564,1.135,0.154,0.018,0.280,--242,242,150,242,153,1.473,1.000,0.000,1.000,0.000
100281,-0.310,-0.100,-0.008,-0.015,-0.026,-0.100,0.154,0.017,0.278,8.063,-0.293,1.135,-1.658,-0.566,1.135,0.154,0.018,0.279,--242,242,150,242,153,1.472,1.000,0.000,1.000,0.000
100292,-0.445,-0.443,-0.048,-0.022,-0.027,-0.089,0.154,0.017,0.278,8.063,-0.293,1.135,-1.664,-0.568,1.152,0.154,0.017,0.278,--242,242,164,242,167,1.472,1.000,0.000,1.000,0.000
100303,-0.096,-0.163,0.125,-0.020,-0.023,-0.104,0.154,0.017,0.277,8.063,-0.293,1.152,-1.670,-0.569,1.135,0.154,0.017,0.278,--242,242,150,242,153,1.471,1.000,0.000,1.000,0.000
100314,-0.409,-0.137,-0.003,-0.019,-0.027,-0.087,0.153,0.016,0.276,8.063,-0.293,1.152,-1.677,-0.571,1.135,0.154,0.017,0.277,--242,242,150,242,153,1.470,1.000,0.000,1.000,0.000
100325,-0.266,-0.060,-0.041,-0.015,-0.020,-0.097,0.153,0.016,0.275,8.063,-0.293,1.152,-1.682,-0.573,1.152,0.153,0.016,0.276,--242,242,164,242,167,1.470,1.000,0.000,1.000,0.000
100336,-0.351,-0.486,0.092,-0.022,-0.024,-0.079,0.153,0.016,0.274,8.063,-0.293,1.152,-1.689,-0.575,1.168,0.153,0.016,0.275,--242,242,178,242,181,1.469,1.000,0.000,1.000,0.000
100347,-0.379,-0.161,0.069,-0.022,-0.021,-0.104,0.153,0.016,0.273,8.063,-0.293,1.135,-1.694,-0.576,1.135,0.153,0.016,0.274,--242,242,150,242,153,1.469,1.000,0.000,1.000,0.000
100358,-0.361,-0.403,-0.030,-0.025,-0.016,-0.083,0.153,0.016,0.272,8.063,-0.293,1.152,-1.701,-0.578,1.119,0.153,0.016,0.273,--242,242,136,242,138,1.468,1.000,0.000,1.000,0.000
100369,-0.129,-0.206,0.123,-0.039,-0.013,-0.088,0.152,0.016,0.271,8.063,-0.293,1.152,-1.707,-0.580,1.135,0.153,0.016,0.272,--242,242,150,242,153,1.467,1.000,0.000,1.000,0.000
100380,-0.457,-0.189,-0.024,-0.033,-0.018,-0.082,0.152,0.015,0.270,8.928,-0.320,1.135,-1.713,-0.581,1.152,0.152,0.016,0.271,--242,242,164,242,167,1.467,1.000,0.000,1.000,0.000
100391,-0.290,-0.537,0.043,-0.037,-0.027,-0.071,0.152,0.015,0.270,8.928,-0.320,1.119,-1.720,-0.583,1.152,0.152,0.015,0.270,--242,242,164,242,167,1.466,1.000,0.000,1.000,0.000
100402,-0.452,-0.161,0.157,-0.041,-0.012,-0.087,0.151,0.015,0.269,8.928,-0.320,1.168,-1.727,-0.585,1.135,0.152,0.015,0.270,--242,242,150,242,152,1.466,1.000,0.000,1.000,0.000
100413,-0.207,-0.069,0.031,-0.043,-0.010,-0.073,0.151,0.015,0.268,8.928,-0.320,1.168,-1.733,-0.587,1.152,0.151,0.015,0.269,--242,242,164,242,167,1.465,1.000,0.000,1.000,0.000
100424,-0.611,-0.293,-0.075,-0.044,-0.015,-0.059,0.150,0.015,0.267,8.928,-0.320,1.135,-1.740,-0.589,1.119,0.151,0.015,0.268,--242,242,136,242,138,1.464,1.000,0.000,1.000,0.000
100435,-0.124,-0.334,-0.009,-0.043,-0.006,-0.066,0.150,0.015,0.267,8.928,-0.320,1.152,-1.748,-0.591,1.152,0.150,0.015,0.267,--242,242,164,242,167,1.464,1.000,0.000,1.000,0.000
100446,-0.504,-0.156,0.014,-0.045,0.006,-0.062,0.149,0.015,0.266,8.928,-0.320,1.135,-1.753,-0.593,1.135,0.150,0.015,0.267,--242,242,150,242,152,1.464,1.000,0.000,1.000,0.000
100457,-0.250,-0.453,0.146,-0.050,0.002,-0.055,0.149,0.015,0.266,8.928,-0.320,1.135,-1.761,-0.595,1.135,0.149,0.015,0.266,--242,242,150,242,152,1.463,1.000,0.000,1.000,0.000
100468,-0.331,-0.087,-0.072,-0.044,-0.004,-0.067,0.148,0.015,0.265,8.928,-0.320,1.135,-1.768,-0.597,1.152,0.149,0.015,0.266,--242,242,164,242,167,1.463,1.000,0.000,1.000,0.000
100479,-0.436,-0.427,0.080,-0.055,-0.011,-0.056,0.148,0.015,0.264,8.928,-0.320,1.168,-1.774,-0.598,1.152,0.148,0.015,0.265,--242,242,164,242,167,1.462,1.000,0.000,1.000,0.000
100490,-0.195,-0.068,0.029,-0.048,0.004,-0.071,0.147,0.015,0.264,8.928,-0.320,1.168,-1.781,-0.600,1.152,0.148,0.015,0.264,--242,242,164,242,167,1.462,1.000,0.000,1.000,0.000
100501,-0.329,-0.415,0.125,-0.045,0.007,-0.056,0.147,0.015,0.263,8.928,-0.320,1.152,-1.788,-0.602,1.152,0.147,0.015,0.264,--242,242,164,242,167,1.461,1.000,0.000,1.000,0.000
100512,-0.412,-0.065,-0.136,-0.047,0.004,-0.070,0.146,0.015,0.262,7.813,-0.285,1.168,-1.794,-0.603,1.152,0.147,0.015,0.263,--242,242,164,242,167,1.461,1.000,0.000,1.000,0.000
100523,-0.205,-0.313,0.079,-0.053,0.004,-0.065,0.146,0.015,0.262,7.813,-0.285,1.152,-1.800,-0.605,1.152,0.146,0.015,0.262,--242,242,164,242,167,1.460,1.000,0.000,1.000,0.000
100534,-0.373,-0.039,0.113,-0.045,0.002,-0.073,0.145,0.015,0.261,7.813,-0.285,1.152,-1.807,-0.607,1.152,0.146,0.015,0.262,--242,242,164,242,167,1.460,1.000,0.000,1.000,0.000
100545,-0.189,-0.259,-0.033,-0.039,-0.009,-0.054,0.145,0.015,0.260,7.813,-0.285,1.152,-1.812,-0.608,1.152,0.145,0.015,0.261,--242,242,164,242,167,1.459,1.000,0.000,1.000,0.000
100556,-0.448,-0.053,-0.033,-0.041,0.002,-0.067,0.145,0.015,0.260,7.813,-0.285,1.152,-1.818,-0.610,1.119,0.145,0.015,0.260,--242,242,136,242,138,1.459,1.000,0.000,1.000,0.000
100567,-0.454,-0.267,-0.062,-0.034,0.002,-0.059,0.144,0.015,0.259,7.813,-0.285,1.184,-1.825,-0.612,1.152,0.145,0.015,0.260,--242,242,164,242,167,1.459,1.000,0.000,1.000,0.000
100578,-0.081,-0.003,0.006,-0.025,0.007,-0.067,0.144,0.015,0.259,7.813,-0.285,1.152,-1.830,-0.613,1.152,0.144,0.015,0.259,--242,242,164,242,167,1.458,1.000,0.000,1.000,0.000
100589,-0.462,-0.349,0.168,-0.027,0.006,-0.056,0.144,0.015,0.258,7.813,-0.285,1.152,-1.836,-0.615,1.152,0.144,0.015,0.259,--242,242,164,242,167,1.458,1.000,0.000,1.000,0.000
100600,-0.347,0.126,0.011,-0.015,0.011,-0.057,0.144,0.015,0.257,7.813,-0.285,1.152,-1.843,-0.617,1.152,0.144,0.015,0.258,--242,242,164,242,167,1.457,1.000,0.000,1.000,0.000
100611,-0.308,-0.405,0.069,-0.017,0.002,-0.044,0.143,0.015,0.257,7.813,-0.285,1.152,-1.848,-0.618,1.152,0.144,0.015,0.257,--242,242,164,242,167,1.457,1.000,0.000,1.000,0.000
100622,-0.315,-0.081,-0.038,-0.006,0.009,-0.054,0.143,0.015,0.256,7.813,-0.285,1.152,-1.855,-0.620,1.152,0.143,0.015,0.257,--242,242,164,242,167,1.457,1.000,0.000,1.000,0.000
100633,-0.379,-0.287,-0.061,-0.014,0.004,-0.049,0.143,0.015,0.256,8.139,-0.296,1.168,-1.861,-0.621,1.152,0.143,0.015,0.256,--242,242,164,242,167,1.456,1.000,0.000,1.000,0.000
100644,-0.371,-0.216,0.068,-0.016,0.007,-0.064,0.143,0.015,0.255,8.139,-0.296,1.152,-1.867,-0.623,1.135,0.143,0.015,0.256,--242,242,151,242,152,1.456,1.000,0.000,1.000,0.000
100655,-0.377,-0.136,-0.049,-0.009,0.011,-0.061,0.143,0.015,0.255,8.139,-0.296,1.152,-1.873,-0.625,1.168,0.143,0.015,0.255,--242,242,178,242,181,1.455,1.000,0.000,1.000,0.000
100666,-0.366,-0.334,-0.001,-0.016,0.012,-0.067,0.143,0.015,0.254,8.139,-0.296,1.152,-1.880,-0.626,1.152,0.143,0.015,0.255,--242,242,164,242,167,1.455,1.000,0.000,1.000,0.000
100677,-0.469,-0.151,-0.069,-0.015,0.017,-0.068,0.143,0.015,0.253,8.139,-0.296,1.152,-1.885,-0.628,1.119,0.143,0.015,0.254,--242,242,136,242,138,1.455,1.000,0.000,1.000,0.000
100688,-0.479,-0.114,0.097,-0.020,0.011,-0.084,0.143,0.015,0.253,8.139,-0.296,1.152,-1.892,-0.629,1.152,0.143,0.015,0.253,--242,242,164,242,167,1.454,1.000,0.000,1.000,0.000
100699,-0.244,-0.352,0.006,-0.019,0.015,-0.078,0.142,0.015,0.252,8.139,-0.296,1.135,-1.896,-0.630,1.152,0.143,0.015,0.253,--242,242,164,242,167,1.453,1.000,0.000,1.000,0.000
100710,-0.343,-0.066,0.081,-0.021,0.021,-0.087,0.142,0.016,0.251,8.139,-0.296,1.168,-1.900,-0.631,1.168,0.142,0.015,0.252,--242,242,178,242,181,1.453,1.000,0.000,1.000,0.000
100721,-0.401,-0.348,0.032,-0.022,0.015,-0.077,0.142,0.016,0.250,8.139,-0.296,1.152,-1.907,-0.633,1.152,0.142,0.016,0.251,--242,242,164,242,167,1.452,1.000,0.000,1.000,0.000
100732,-0.151,-0.161,0.127,-0.027,0.016,-0.092,0.142,0.016,0.249,8.139,-0.296,1.168,-1.913,-0.635,1.152,0.142,0.016,0.250,--242,242,164,242,167,1.452,1.000,0.000,1.000,0.000
100743,-0.544,0.008,-0.025,-0.028,0.013,-0.084,0.142,0.016,0.248,8.139,-0.296,1.168,-1.919,-0.636,1.135,0.142,0.016,0.249,--242,242,151,242,152,1.451,1.000,0.000,1.000,0.000
100754,-0.128,-0.364,0.061,-0.027,0.010,-0.088,0.141,0.016,0.247,8.139,-0.296,1.152,-1.926,-0.638,1.119,0.142,0.016,0.248,--242,242,136,242,138,1.450,1.000,0.000,1.000,0.000
100765,-0.378,0.089,-0.033,-0.021,0.021,-0.084,0.141,0.016,0.247,9.407,-0.335,1.135,-1.933,-0.640,1.152,0.141,0.016,0.247,--242,242,164,242,167,1.450,1.000,0.000,1.000,0.000
100776,-0.431,-0.144,0.001,-0.021,0.016,-0.089,0.141,0.017,0.246,9.407,-0.335,1.152,-1.939,-0.641,1.152,0.141,0.016,0.247,--242,242,164,242,167,1.449,1.000,0.000,1.000,0.000
100787,-0.211,-0.171,-0.037,-0.017,0.015,-0.084,0.141,0.017,0.245,9.407,-0.335,1.152,-1.947,-0.643,1.135,0.141,0.017,0.246,--242,242,151,242,152,1.449,1.000,0.000,1.000,0.000
100798,-0.400,-0.208,0.103,-0.025,0.017,-0.094,0.140,0.017,0.244,9.407,-0.335,1.184,-1.953,-0.645,1.152,0.141,0.017,0.245,--242,242,164,242,167,1.448,1.000,0.000,1.000,0.000
100809,-0.371,-0.175,-0.084,-0.016,0.022,-0.079,0.140,0.017,0.243,9.407,-0.335,1.152,-1.961,-0.647,1.152,0.140,0.017,0.244,--242,242,164,242,167,1.447,1.000,0.000,1.000,0.000
100820,-0.170,-0.098,-0.035,-0.019,0.024,-0.088,0.140,0.017,0.242,9.407,-0.335,1.152,-1.968,-0.649,1.135,0.140,0.017,0.243,--242,242,151,242,152,1.447,1.000,0.000,1.000,0.000
100831,-0.358,-0.177,-0.002,-0.017,0.029,-0.068,0.140,0.018,0.242,9.407,-0.335,1.168,-1.974,-0.650,1.152,0.140,0.017,0.242,--242,242,164,242,167,1.446,1.000,0.000,1.000,0.000
100842,-0.120,-0.072,-0.100,-0.011,0.031,-0.077,0.140,0.018,0.241,9.407,-0.335,1.135,-1.982,-0.652,1.168,0.140,0.018,0.242,--242,242,178,242,181,1.446,1.000,0.000,1.000,0.000
100853,-0.459,0.018,-0.076,-0.021,0.053,-0.064,0.140,0.018,0.240,9.407,-0.335,1.152,-1.989,-0.654,1.168,0.140,0.018,0.241,--242,242,178,242,181,1.445,1.000,0.000,1.000,0.000
100864,-0.513,0.123,-0.091,-0.012,0.054,-0.064,0.139,0.019,0.240,9.407,-0.335,1.152,-1.996,-0.655,1.135,0.140,0.018,0.240,--242,242,151,242,152,1.445,1.000,0.000,1.000,0.000
100875,-0.276,-0.376,0.073,-0.012,0.056,-0.059,0.139,0.020,0.239,9.407,-0.335,1.152,-2.003,-0.657,1.152,0.139,0.019,0.240,--242,242,164,242,167,1.444,1.000,0.000,1.000,0.000
100886,-0.282,-0.032,0.049,-0.010,0.064,-0.075,0.139,0.020,0.238,9.407,-0.335,1.184,-2.011,-0.659,1.152,0.139,0.020,0.239,--242,242,164,242,167,1.444,1.000,0.000,1.000,0.000
100897,-0.208,-0.133,-0.023,-0.012,0.055,-0.051,0.139,0.021,0.238,7.875,-0.287,1.168,-2.016,-0.660,1.152,0.139,0.020,0.238,--242,242,164,242,167,1.443,1.000,0.000,1.000,0.000
100908,-0.235,-0.178,0.017,-0.012,0.059,-0.066,0.139,0.021,0.237,7.875,-0.287,1.168,-2.023,-0.662,1.135,0.139,0.021,0.238,--242,242,151,242,152,1.443,1.000,0.000,1.000,0.000
100919,-0.299,-0.112,0.020,-0.014,0.066,-0.048,0.139,0.022,0.237,7.875,-0.287,1.168,-2.029,-0.664,1.152,0.139,0.021,0.237,--242,242,164,242,167,1.442,1.000,0.000,1.000,0.000
100930,-0.153,-0.005,-0.057,-0.011,0.068,-0.056,0.139,0.023,0.236,7.875,-0.287,1.168,-2.035,-0.665,1.135,0.139,0.022,0.237,--242,242,151,242,152,1.442,1.000,0.000,1.000,0.000
100941,-0.340,-0.180,0.086,-0.019,0.071,-0.039,0.139,0.023,0.236,7.875,-0.287,1.168,-2.041,-0.666,1.152,0.139,0.023,0.236,--242,242,164,242,167,1.442,1.000,0.000,1.000,0.000
100952,-0.402,-0.206,0.125,-0.026,0.081,-0.042,0.138,0.024,0.235,7.875,-0.287,1.168,-2.048,-0.668,1.152,0.139,0.023,0.236,--242,242,164,242,166,1.441,1.000,0.000,1.000,0.000
100963,0.036,-0.129,0.150,-0.016,0.071,-0.042,0.138,0.025,0.235,7.875,-0.287,1.200,-2.053,-0.669,1.152,0.138,0.024,0.235,--242,242,164,242,166,1.441,1.000,0.000,1.000,0.000
100974,-0.310,0.010,0.017,-0.015,0.062,-0.035,0.138,0.025,0.234,7.875,-0.287,1.184,-2.060,-0.671,1.168,0.138,0.025,0.235,--242,242,178,242,181,1.441,1.000,0.000,1.000,0.000
100985,-0.079,-0.321,0.035,-0.016,0.061,-0.028,0.138,0.026,0.234,7.875,-0.287,1.168,-2.066,-0.672,1.152,0.138,0.025,0.234,--242,242,164,242,166,1.441,1.000,0.000,1.000,0.000
100996,-0.218,0.036,0.005,-0.014,0.067,-0.039,0.138,0.027,0.234,7.875,-0.287,1.152,-2.072,-0.674,1.135,0.138,0.026,0.234,--242,242,151,242,152,1.440,1.000,0.000,1.000,0.000
101007,-0.197,-0.248,0.066,-0.019,0.071,-0.022,0.138,0.027,0.234,7.875,-0.287,1.168,-2.078,-0.675,1.168,0.138,0.027,0.234,--242,242,178,242,181,1.440,1.000,0.000,1.000,0.000
101040,-0.190,-0.245,-0.026,-0.004,0.046,-0.006,0.137,0.029,0.233,8.129,-0.295,1.168,-2.093,-0.679,1.135,0.137,0.029,0.233,--242,242,151,242,152,1.440,1.000,0.000,1.000,0.000
101051,-0.102,0.011,-0.053,0.007,0.053,-0.015,0.137,0.030,0.233,8.129,-0.295,1.152,-2.100,-0.680,1.168,0.137,0.029,0.233,--242,242,178,242,181,1.440,1.000,0.000,1.000,0.000
101062,-0.302,-0.254,0.122,-0.001,0.046,-0.011,0.137,0.030,0.233,8.129,-0.295,1.168,-2.105,-0.682,1.152,0.137,0.030,0.233,--242,242,164,242,166,1.440,1.000,0.000,1.000,0.000
101073,0.060,-0.226,-0.005,0.012,0.049,-0.010,0.137,0.031,0.233,8.129,-0.295,1.119,-2.112,-0.683,1.168,0.137,0.030,0.233,--242,242,178,242,181,1.439,1.000,0.000,1.000,0.000
101084,-0.321,-0.010,-0.048,0.007,0.049,-0.013,0.137,0.031,0.233,8.129,-0.295,1.135,-2.119,-0.685,1.168,0.137,0.031,0.233,--242,242,178,242,181,1.439,1.000,0.000,1.000,0.000
101095,-0.053,-0.430,0.133,0.006,0.050,-0.006,0.137,0.032,0.233,8.129,-0.295,1.152,-2.124,-0.686,1.152,0.137,0.031,0.233,--242,242,164,242,166,1.439,1.000,0.000,1.000,0.000
101106,0.004,0.181,-0.105,0.016,0.050,-0.023,0.138,0.032,0.232,8.129,-0.295,1.200,-2.131,-0.688,1.152,0.137,0.032,0.233,--242,242,164,242,166,1.439,1.000,0.000,1.000,0.000
101117,-0.086,-0.198,0.150,0.003,0.042,0.002,0.138,0.033,0.232,8.129,-0.295,1.184,-2.137,-0.689,1.168,0.138,0.032,0.232,--242,242,178,242,181,1.439,1.000,0.000,1.000,0.000
101128,-0.194,-0.221,-0.005,0.007,0.037,0.004,0.138,0.033,0.232,8.129,-0.295,1.168,-2.143,-0.691,1.152,0.138,0.033,0.232,--242,242,164,242,166,1.439,1.000,0.000,1.000,0.000
101139,-0.168,-0.189,0.006,0.003,0.038,-0.016,0.138,0.033,0.232,8.129,-0.295,1.152,-2.150,-0.692,1.168,0.138,0.033,0.232,--242,242,178,242,181,1.439,1.000,0.000,1.000,0.000
101150,-0.124,-0.180,0.041,-0.000,0.043,-0.010,0.138,0.034,0.232,9.000,-0.322,1.152,-2.157,-0.694,1.168,0.138,0.033,0.232,--242,242,178,242,181,1.439,1.000,0.000,1.000,0.000
101161,0.032,-0.004,0.024,0.002,0.037,-0.012,0.138,0.034,0.232,9.000,-0.322,1.168,-2.163,-0.695,1.200,0.138,0.034,0.232,--242,242,206,242,209,1.439,1.000,0.000,1.000,0.000
101172,-0.296,-0.256,0.011,-0.003,0.027,-0.009,0.138,0.034,0.232,9.000,-0.322,1.168,-2.170,-0.697,1.103,0.138,0.034,0.232,--242,242,122,242,125,1.439,1.000,0.000,1.000,0.000
101183,-0.034,-0.330,-0.026,-0.000,0.026,-0.012,0.138,0.035,0.232,9.000,-0.322,1.184,-2.178,-0.699,1.152,0.138,0.034,0.232,--242,242,164,242,166,1.439,1.000,0.000,1.000,0.000
101194,-0.284,0.106,-0.033,-0.008,0.033,-0.029,0.138,0.035,0.232,9.000,-0.322,1.152,-2.184,-0.700,1.135,0.138,0.035,0.232,--242,242,151,242,152,1.439,1.000,0.000,1.000,0.000
101205,0.069,-0.423,0.170,-0.005,0.031,-0.012,0.138,0.035,0.232,9.000,-0.322,1.184,-2.191,-0.702,1.168,0.138,0.035,0.232,--242,242,178,242,181,1.439,1.000,0.000,1.000,0.000
101216,-0.296,-0.367,0.060,-0.005,0.031,-0.016,0.138,0.036,0.231,9.000,-0.322,1.184,-2.198,-0.704,1.168,0.138,0.035,0.232,--242,242,178,242,181,1.439,1.000,0.000,1.000,0.000
101227,0.018,-0.102,0.041,-0.000,0.038,-0.038,0.138,0.036,0.231,9.000,-0.322,1.168,-2.204,-0.705,1.152,0.138,0.036,0.231,--242,242,164,242,166,1.439,1.000,0.000,1.000,0.000
101238,-0.092,-0.154,-0.011,-0.000,0.034,-0.028,0.138,0.036,0.231,9.000,-0.322,1.168,-2.212,-0.707,1.168,0.138,0.036,0.231,--242,242,178,242,181,1.438,1.000,0.000,1.000,0.000
101249,-0.217,-0.175,0.079,-0.004,0.035,-0.042,0.138,0.037,0.230,9.000,-0.322,1.168,-2.215,-0.708,1.152,0.138,0.036,0.231,--242,242,164,242,166,1.438,1.000,0.000,1.000,0.000
101260,-0.199,-0.155,0.013,-0.009,0.034,-0.037,0.138,0.037,0.230,9.000,-0.322,1.152,-2.220,-0.709,1.152,0.138,0.037,0.230,--242,242,164,242,166,1.438,1.000,0.000,1.000,0.000
101271,0.129,-0.138,0.117,-0.008,0.027,-0.045,0.138,0.037,0.230,9.000,-0.322,1.152,-2.228,-0.711,1.168,0.138,0.037,0.230,--242,242,178,242,181,1.437,1.000,0.000,1.000,0.000
101282,-0.444,-0.094,-0.021,-0.008,0.037,-0.044,0.138,0.038,0.229,7.814,-0.286,1.135,-2.234,-0.712,1.152,0.138,0.037,0.230,--242,242,164,242,166,1.437,1.000,0.000,1.000,0.000
101293,0.090,-0.411,0.125,-0.004,0.029,-0.053,0.138,0.038,0.229,7.814,-0.286,1.152,-2.240,-0.713,1.152,0.138,0.038,0.229,--242,242,164,242,166,1.437,1.000,0.000,1.000,0.000
101304,0.082,-0.296,0.024,-0.009,0.034,-0.057,0.138,0.038,0.228,7.814,-0.286,1.168,-2.246,-0.715,1.152,0.138,0.038,0.229,--242,242,164,242,166,1.436,1.000,0.000,1.000,0.000
101315,-0.239,-0.117,0.035,-0.016,0.044,-0.061,0.137,0.039,0.227,7.814,-0.286,1.168,-2.253,-0.716,1.152,0.138,0.038,0.228,--242,242,164,242,166,1.436,1.000,0.000,1.000,0.000
101326,-0.060,-0.209,0.028,-0.014,0.037,-0.060,0.137,0.039,0.227,7.814,-0.286,1.168,-2.258,-0.718,1.152,0.137,0.039,0.227,--242,242,164,242,166,1.436,1.000,0.000,1.000,0.000
101337,-0.071,-0.106,-0.094,-0.017,0.035,-0.072,0.137,0.039,0.226,7.814,-0.286,1.135,-2.264,-0.719,1.168,0.137,0.039,0.227,--242,242,178,242,181,1.435,1.000,0.000,1.000,0.000
101348,-0.085,-0.291,-0.085,-0.015,0.037,-0.057,0.137,0.040,0.225,7.814,-0.286,1.168,-2.271,-0.721,1.168,0.137,0.039,0.226,--242,242,178,242,181,1.435,1.000,0.000,1.000,0.000
101359,-0.133,-0.159,0.012,-0.017,0.045,-0.075,0.137,0.040,0.225,7.814,-0.286,1.184,-2.276,-0.722,1.152,0.137,0.040,0.225,--242,242,164,242,166,1.434,1.000,0.000,1.000,0.000
101370,-0.005,-0.320,0.037,-0.026,0.044,-0.061,0.137,0.041,0.224,7.814,-0.286,1.168,-2.282,-0.723,1.168,0.137,0.040,0.225,--242,242,178,242,181,1.434,1.000,0.000,1.000,0.000
101381,0.073,-0.244,0.079,-0.030,0.042,-0.073,0.136,0.041,0.223,7.814,-0.286,1.152,-2.289,-0.725,1.152,0.137,0.041,0.224,--242,242,164,242,166,1.433,1.000,0.000,1.000,0.000
101392,0.167,-0.239,-0.033,-0.039,0.043,-0.073,0.136,0.042,0.223,7.814,-0.286,1.168,-2.294,-0.726,1.168,0.136,0.041,0.223,--242,242,178,242,181,1.433,1.000,0.000,1.000,0.000
101403,-0.262,-0.143,0.098,-0.053,0.042,-0.066,0.135,0.042,0.222,7.814,-0.286,1.168,-2.301,-0.727,1.152,0.136,0.042,0.223,--242,242,164,242,166,1.432,1.000,0.000,1.000,0.000
101414,0.327,-0.228,0.019,-0.050,0.027,-0.071,0.135,0.042,0.221,7.936,-0.289,1.152,-2.307,-0.729,1.168,0.135,0.042,0.222,--242,242,178,242,181,1.432,1.000,0.000,1.000,0.000
101425,-0.178,-0.124,0.006,-0.058,0.024,-0.066,0.134,0.042,0.221,7.936,-0.289,1.168,-2.313,-0.730,1.152,0.135,0.042,0.221,--242,242,164,242,166,1.431,1.000,0.000,1.000,0.000
101436,-0.050,-0.349,0.055,-0.065,0.017,-0.065,0.134,0.043,0.220,7.936,-0.289,1.152,-2.319,-0.732,1.152,0.134,0.042,0.221,--242,242,164,242,166,1.431,1.000,0.000,1.000,0.000
101447,-0.062,0.034,-0.194,-0.061,0.028,-0.078,0.133,0.043,0.219,7.936,-0.289,1.184,-2.326,-0.733,1.168,0.134,0.043,0.220,--242,242,178,242,181,1.430,1.000,0.000,1.000,0.000
101458,0.184,-0.122,0.183,-0.063,0.029,-0.071,0.132,0.043,0.218,7.936,-0.289,1.184,-2.331,-0.734,1.152,0.133,0.043,0.219,--242,242,164,242,166,1.430,1.000,0.000,1.000,0.000
