Time, Accel X [mg],Accel Y [mg],Accel Z [mg],dRoll [rad/s],dPitch [rad/s],dHeading [rad/s],Roll [rad],Pitch [rad],Yaw [rad],Frequency Reader Frequency [Hz],Calibrated Velocity [m/s],Pressure Sensor Depth [m],State Estimator X [m],State Estimator Y [m],State Estimator Z [m],State Estimator Roll [rad],State Estimator Pitch [rad],State Estimator Yaw [rad],Motor A,Motor B,Motor C,Motor D,Motor E,Servo Angle [rad],Waypoint X [m],Waypoint Y [m],Waypoint Z [m],Waiting [bool]
103476,-1.762,0.339,0.202,-0.006,-0.037,-0.006,-0.161,-0.640,-0.121,0.180,0.050,-0.090,1.238,-0.068,-0.090,-0.161,-0.639,-0.121,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
103487,-1.859,0.393,0.038,-0.004,-0.024,-0.002,-0.161,-0.640,-0.121,0.180,0.050,-0.074,1.239,-0.069,-0.074,-0.161,-0.640,-0.121,0,0,99,0,99,1.199,1.000,0.000,0.000,1.000
103498,-1.697,0.286,0.147,0.006,-0.004,0.001,-0.161,-0.640,-0.121,0.180,0.050,-0.090,1.240,-0.069,-0.074,-0.161,-0.640,-0.121,0,0,99,0,99,1.199,1.000,0.000,0.000,1.000
103509,-1.907,0.430,0.050,0.017,0.026,0.000,-0.160,-0.640,-0.121,0.180,0.050,-0.074,1.241,-0.069,-0.090,-0.161,-0.640,-0.121,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
103520,-1.535,0.258,0.298,0.013,0.033,-0.001,-0.160,-0.639,-0.121,0.180,0.050,-0.074,1.243,-0.069,-0.090,-0.160,-0.640,-0.121,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
103531,-1.889,0.413,0.013,0.024,0.040,-0.002,-0.160,-0.639,-0.121,0.180,0.050,-0.090,1.244,-0.069,-0.090,-0.160,-0.639,-0.121,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
103542,-1.588,0.288,0.310,0.025,0.045,-0.004,-0.160,-0.639,-0.121,0.180,0.050,-0.074,1.245,-0.069,-0.106,-0.160,-0.639,-0.121,0,0,126,0,126,1.199,1.000,0.000,0.000,1.000
103553,-1.746,0.318,0.071,0.027,0.048,-0.005,-0.160,-0.638,-0.121,0.180,0.050,-0.106,1.246,-0.069,-0.074,-0.160,-0.639,-0.121,0,0,99,0,99,1.199,1.000,0.000,0.000,1.000
103564,-1.700,0.370,0.223,0.034,0.055,-0.005,-0.159,-0.638,-0.121,0.180,0.050,-0.090,1.247,-0.069,-0.074,-0.160,-0.638,-0.121,0,0,99,0,99,1.199,1.000,0.000,0.000,1.000
103575,-1.590,0.235,0.171,0.029,0.055,-0.005,-0.159,-0.637,-0.121,0.180,0.050,-0.106,1.248,-0.070,-0.074,-0.159,-0.638,-0.121,0,0,99,0,99,1.199,1.000,0.000,0.000,1.000
103586,-1.748,0.176,0.275,0.039,0.061,-0.005,-0.158,-0.636,-0.121,0.180,0.050,-0.074,1.249,-0.070,-0.090,-0.159,-0.637,-0.121,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
103597,-1.677,0.361,0.128,0.034,0.059,-0.001,-0.158,-0.636,-0.121,0.180,0.050,-0.090,1.250,-0.070,-0.090,-0.158,-0.636,-0.121,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
103608,-1.487,0.175,0.303,0.027,0.053,0.002,-0.158,-0.635,-0.121,0.180,0.050,-0.090,1.251,-0.070,-0.090,-0.158,-0.636,-0.121,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
103619,-1.505,0.255,0.196,0.022,0.042,0.002,-0.158,-0.635,-0.121,0.180,0.050,-0.074,1.253,-0.070,-0.090,-0.158,-0.635,-0.121,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
103630,-1.578,0.288,0.209,0.022,0.035,0.002,-0.157,-0.634,-0.121,0.180,0.050,-0.106,1.254,-0.070,-0.074,-0.158,-0.635,-0.121,0,0,99,0,99,1.199,1.000,0.000,0.000,1.000
103641,-1.346,0.126,0.312,0.011,0.018,-0.002,-0.157,-0.634,-0.121,0.180,0.050,-0.090,1.255,-0.070,-0.090,-0.157,-0.634,-0.121,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
103652,-1.676,0.345,0.127,0.017,0.016,-0.006,-0.157,-0.634,-0.121,0.180,0.050,-0.090,1.256,-0.071,-0.106,-0.157,-0.634,-0.121,0,0,126,0,126,1.199,1.000,0.000,0.000,1.000
103663,-1.393,0.083,0.288,0.003,0.004,-0.007,-0.157,-0.634,-0.121,0.180,0.050,-0.090,1.257,-0.071,-0.090,-0.157,-0.634,-0.121,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
103674,-1.652,0.282,0.157,-0.000,-0.002,-0.006,-0.157,-0.634,-0.121,0.180,0.050,-0.074,1.258,-0.071,-0.090,-0.157,-0.634,-0.121,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
103685,-1.547,0.190,0.200,-0.023,-0.015,0.005,-0.157,-0.634,-0.121,0.180,0.050,-0.090,1.259,-0.071,-0.074,-0.157,-0.634,-0.121,0,0,99,0,99,1.199,1.000,0.000,0.000,1.000
103696,-1.695,0.333,0.157,-0.022,-0.011,0.007,-0.158,-0.634,-0.121,0.180,0.050,-0.090,1.261,-0.071,-0.074,-0.157,-0.634,-0.121,0,0,99,0,99,1.199,1.000,0.000,0.000,1.000
103707,-1.390,0.190,0.270,-0.033,-0.021,0.009,-0.158,-0.635,-0.121,0.180,0.050,-0.090,1.262,-0.071,-0.074,-0.158,-0.634,-0.121,0,0,99,0,99,1.199,1.000,0.000,0.000,1.000
103718,-1.718,0.373,0.134,-0.023,-0.021,0.007,-0.158,-0.635,-0.121,0.180,0.050,-0.090,1.263,-0.071,-0.090,-0.158,-0.635,-0.121,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
103729,-1.426,0.217,0.298,-0.028,-0.028,0.005,-0.158,-0.635,-0.121,0.180,0.050,-0.090,1.264,-0.071,-0.074,-0.158,-0.635,-0.121,0,0,99,0,99,1.199,1.000,0.000,0.000,1.000
103740,-1.613,0.336,0.146,-0.025,-0.034,0.005,-0.159,-0.635,-0.121,0.180,0.050,-0.106,1.265,-0.072,-0.074,-0.158,-0.635,-0.121,0,0,99,0,99,1.199,1.000,0.000,0.000,1.000
103751,-1.551,0.319,0.245,-0.021,-0.034,0.004,-0.159,-0.636,-0.121,0.180,0.050,-0.090,1.266,-0.072,-0.090,-0.159,-0.635,-0.121,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
103762,-1.487,0.252,0.220,-0.025,-0.048,0.001,-0.159,-0.636,-0.121,0.180,0.050,-0.090,1.267,-0.072,-0.074,-0.159,-0.636,-0.121,0,0,99,0,99,1.199,1.000,0.000,0.000,1.000
103773,-1.509,0.213,0.232,-0.022,-0.055,-0.002,-0.159,-0.637,-0.121,0.180,0.050,-0.074,1.268,-0.072,-0.074,-0.159,-0.636,-0.121,0,0,99,0,99,1.199,1.000,0.000,0.000,1.000
103784,-1.685,0.414,0.144,-0.015,-0.056,-0.004,-0.160,-0.637,-0.121,0.180,0.050,-0.074,1.269,-0.072,-0.090,-0.159,-0.637,-0.121,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
103795,-1.643,0.282,0.212,-0.015,-0.053,-0.006,-0.160,-0.638,-0.121,0.180,0.050,-0.074,1.271,-0.072,-0.090,-0.160,-0.637,-0.121,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
103806,-1.670,0.364,0.153,-0.010,-0.053,-0.013,-0.160,-0.638,-0.121,0.180,0.050,-0.074,1.272,-0.072,-0.074,-0.160,-0.638,-0.121,0,0,99,0,99,1.199,1.000,0.000,0.000,1.000
103817,-1.776,0.425,0.165,0.005,-0.038,-0.015,-0.160,-0.639,-0.121,0.180,0.050,-0.090,1.273,-0.073,-0.090,-0.160,-0.638,-0.121,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
103828,-1.651,0.326,0.144,0.006,-0.035,-0.018,-0.160,-0.639,-0.122,0.180,0.050,-0.074,1.274,-0.073,-0.074,-0.160,-0.639,-0.121,0,0,99,0,99,1.198,1.000,0.000,0.000,1.000
103839,-1.886,0.453,0.101,0.022,-0.017,-0.016,-0.159,-0.639,-0.122,0.180,0.050,-0.074,1.275,-0.073,-0.090,-0.160,-0.639,-0.122,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
103850,-1.681,0.267,0.177,0.018,-0.009,-0.012,-0.159,-0.639,-0.122,0.180,0.050,-0.090,1.276,-0.073,-0.058,-0.159,-0.639,-0.122,0,0,85,0,85,1.198,1.000,0.000,0.000,1.000
103861,-1.752,0.258,0.199,0.017,0.017,-0.002,-0.159,-0.639,-0.122,0.180,0.050,-0.090,1.277,-0.073,-0.106,-0.159,-0.639,-0.122,0,0,126,0,126,1.198,1.000,0.000,0.000,1.000
103872,-1.694,0.247,0.120,0.010,0.023,0.001,-0.159,-0.639,-0.122,0.180,0.050,-0.074,1.278,-0.073,-0.090,-0.159,-0.639,-0.122,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
103883,-1.803,0.344,0.135,0.014,0.038,0.005,-0.159,-0.639,-0.122,0.180,0.050,-0.074,1.280,-0.073,-0.074,-0.159,-0.639,-0.122,0,0,99,0,99,1.198,1.000,0.000,0.000,1.000
103894,-1.604,0.247,0.170,0.007,0.042,-0.001,-0.159,-0.638,-0.122,0.180,0.050,-0.090,1.281,-0.073,-0.090,-0.159,-0.639,-0.122,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
103905,-1.768,0.418,0.113,0.018,0.050,-0.004,-0.159,-0.638,-0.122,0.180,0.050,-0.074,1.282,-0.074,-0.074,-0.159,-0.638,-0.122,0,0,99,0,99,1.198,1.000,0.000,0.000,1.000
103916,-1.642,0.295,0.232,0.023,0.057,-0.005,-0.159,-0.637,-0.122,0.180,0.050,-0.074,1.283,-0.074,-0.090,-0.159,-0.638,-0.122,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
103927,-1.658,0.374,0.114,0.027,0.059,-0.007,-0.158,-0.636,-0.122,0.180,0.050,-0.090,1.284,-0.074,-0.074,-0.159,-0.637,-0.122,0,0,99,0,99,1.198,1.000,0.000,0.000,1.000
103938,-1.626,0.377,0.226,0.038,0.066,-0.001,-0.158,-0.636,-0.122,0.180,0.050,-0.090,1.285,-0.074,-0.090,-0.158,-0.636,-0.122,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
103949,-1.585,0.315,0.203,0.041,0.061,0.001,-0.158,-0.635,-0.122,0.180,0.050,-0.090,1.286,-0.074,-0.074,-0.158,-0.636,-0.122,0,0,99,0,99,1.198,1.000,0.000,0.000,1.000
103960,-1.500,0.188,0.251,0.036,0.055,0.004,-0.157,-0.635,-0.122,0.180,0.050,-0.074,1.287,-0.074,-0.090,-0.158,-0.635,-0.122,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
103971,-1.537,0.229,0.154,0.032,0.045,0.000,-0.157,-0.634,-0.122,0.180,0.050,-0.090,1.288,-0.074,-0.090,-0.157,-0.635,-0.122,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
103982,-1.506,0.193,0.288,0.028,0.044,-0.001,-0.157,-0.634,-0.122,0.180,0.050,-0.074,1.289,-0.074,-0.090,-0.157,-0.634,-0.122,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
103993,-1.488,0.157,0.188,0.016,0.029,-0.005,-0.156,-0.633,-0.122,0.180,0.050,-0.106,1.290,-0.075,-0.090,-0.157,-0.634,-0.122,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
104004,-1.510,0.277,0.215,0.016,0.026,-0.006,-0.156,-0.633,-0.122,0.180,0.050,-0.074,1.291,-0.075,-0.090,-0.156,-0.633,-0.122,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
104015,-1.426,0.150,0.285,0.005,0.011,-0.006,-0.156,-0.633,-0.122,0.180,0.050,-0.074,1.292,-0.075,-0.090,-0.156,-0.633,-0.122,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
104026,-1.467,0.289,0.177,0.001,-0.002,-0.005,-0.156,-0.633,-0.122,0.180,0.050,-0.074,1.293,-0.075,-0.106,-0.156,-0.633,-0.122,0,0,126,0,126,1.198,1.000,0.000,0.000,1.000
104037,-1.399,0.205,0.187,-0.016,-0.032,0.000,-0.156,-0.633,-0.122,0.180,0.050,-0.106,1.294,-0.075,-0.106,-0.156,-0.633,-0.122,0,0,126,0,126,1.198,1.000,0.000,0.000,1.000
104048,-1.527,0.191,0.263,-0.022,-0.042,0.006,-0.157,-0.634,-0.122,0.180,0.050,-0.074,1.296,-0.075,-0.074,-0.156,-0.633,-0.122,0,0,99,0,99,1.198,1.000,0.000,0.000,1.000
104059,-1.354,0.100,0.298,-0.042,-0.061,0.010,-0.157,-0.634,-0.122,0.180,0.050,-0.090,1.297,-0.075,-0.074,-0.157,-0.634,-0.122,0,0,99,0,99,1.198,1.000,0.000,0.000,1.000
104070,-1.543,0.166,0.158,-0.052,-0.075,0.011,-0.158,-0.635,-0.122,0.180,0.050,-0.090,1.298,-0.076,-0.090,-0.157,-0.634,-0.122,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
104081,-1.408,0.145,0.341,-0.069,-0.088,0.016,-0.158,-0.636,-0.122,0.180,0.050,-0.090,1.299,-0.076,-0.090,-0.158,-0.635,-0.122,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
104092,-1.438,0.218,0.235,-0.086,-0.114,0.020,-0.159,-0.637,-0.121,0.180,0.050,-0.090,1.300,-0.076,-0.074,-0.158,-0.636,-0.122,0,0,99,0,99,1.198,1.000,0.000,0.000,1.000
104103,-1.533,0.373,0.333,-0.085,-0.126,0.026,-0.160,-0.638,-0.121,0.180,0.050,-0.090,1.301,-0.076,-0.106,-0.159,-0.637,-0.121,0,0,126,0,126,1.198,1.000,0.000,0.000,1.000
104114,-1.451,0.289,0.230,-0.091,-0.149,0.026,-0.161,-0.640,-0.121,0.180,0.050,-0.090,1.302,-0.076,-0.074,-0.160,-0.638,-0.121,0,0,99,0,99,1.199,1.000,0.000,0.000,1.000
104125,-1.677,0.461,0.129,-0.054,-0.136,0.007,-0.161,-0.641,-0.121,0.180,0.050,-0.074,1.304,-0.076,-0.074,-0.161,-0.640,-0.121,0,0,99,0,99,1.199,1.000,0.000,0.000,1.000
104136,-1.913,0.580,0.049,-0.022,-0.115,-0.012,-0.162,-0.642,-0.121,0.180,0.050,-0.058,1.305,-0.076,-0.106,-0.161,-0.641,-0.121,0,0,126,0,126,1.199,1.000,0.000,0.000,1.000
104147,-1.945,0.586,0.077,0.011,-0.083,-0.029,-0.162,-0.643,-0.121,0.180,0.050,-0.074,1.306,-0.076,-0.090,-0.162,-0.642,-0.121,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
104158,-1.967,0.454,0.028,0.035,-0.055,-0.043,-0.161,-0.644,-0.122,0.180,0.050,-0.074,1.307,-0.077,-0.074,-0.162,-0.643,-0.121,0,0,99,0,99,1.199,1.000,0.000,0.000,1.000
104169,-2.142,0.566,-0.009,0.058,-0.012,-0.043,-0.161,-0.644,-0.122,0.180,0.050,-0.106,1.308,-0.077,-0.090,-0.161,-0.644,-0.122,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
104180,-1.870,0.259,0.147,0.055,0.015,-0.033,-0.160,-0.644,-0.122,0.180,0.050,-0.090,1.309,-0.077,-0.090,-0.161,-0.644,-0.122,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
104191,-2.164,0.404,-0.039,0.061,0.048,-0.021,-0.159,-0.643,-0.123,0.180,0.050,-0.090,1.310,-0.077,-0.106,-0.160,-0.644,-0.122,0,0,126,0,126,1.198,1.000,0.000,0.000,1.000
104202,-1.849,0.241,0.146,0.052,0.070,-0.005,-0.159,-0.643,-0.123,0.180,0.050,-0.090,1.311,-0.077,-0.058,-0.159,-0.643,-0.123,0,0,85,0,85,1.198,1.000,0.000,0.000,1.000
104213,-1.859,0.387,0.080,0.049,0.109,0.009,-0.158,-0.642,-0.123,0.180,0.050,-0.090,1.312,-0.077,-0.106,-0.159,-0.643,-0.123,0,0,126,0,126,1.198,1.000,0.000,0.000,1.000
104224,-1.603,0.152,0.233,0.039,0.114,0.002,-0.158,-0.640,-0.123,0.180,0.050,-0.090,1.314,-0.077,-0.090,-0.158,-0.642,-0.123,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
104235,-1.744,0.470,0.081,0.055,0.122,-0.006,-0.157,-0.639,-0.123,0.180,0.050,-0.090,1.315,-0.078,-0.090,-0.158,-0.640,-0.123,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
104246,-1.531,0.269,0.287,0.057,0.122,-0.010,-0.157,-0.638,-0.123,0.180,0.050,-0.090,1.316,-0.078,-0.090,-0.157,-0.639,-0.123,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
104257,-1.582,0.304,0.160,0.060,0.114,-0.010,-0.156,-0.637,-0.123,0.180,0.050,-0.090,1.317,-0.078,-0.074,-0.157,-0.638,-0.123,0,0,99,0,99,1.198,1.000,0.000,0.000,1.000
104268,-1.565,0.283,0.243,0.062,0.110,-0.002,-0.156,-0.636,-0.123,0.180,0.050,-0.090,1.318,-0.078,-0.090,-0.156,-0.637,-0.123,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
104279,-1.438,0.089,0.263,0.043,0.094,0.007,-0.155,-0.635,-0.123,0.180,0.050,-0.090,1.319,-0.078,-0.090,-0.156,-0.636,-0.123,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
104290,-1.531,0.178,0.194,0.028,0.083,0.017,-0.155,-0.634,-0.123,0.180,0.050,-0.074,1.320,-0.078,-0.090,-0.155,-0.635,-0.123,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
104301,-1.457,0.114,0.227,-0.031,0.039,0.043,-0.155,-0.634,-0.122,0.180,0.050,-0.074,1.321,-0.078,-0.074,-0.155,-0.634,-0.123,0,0,99,0,99,1.198,1.000,0.000,0.000,1.000
104312,-1.332,0.075,0.422,-0.056,0.011,0.056,-0.156,-0.633,-0.122,0.180,0.050,-0.090,1.323,-0.079,-0.090,-0.155,-0.634,-0.122,0,0,112,0,112,1.198,1.000,0.000,0.000,1.000
104323,-1.223,0.151,0.373,-0.080,-0.031,0.071,-0.157,-0.634,-0.121,0.180,0.050,-0.090,1.324,-0.079,-0.074,-0.156,-0.633,-0.122,0,0,99,0,99,1.198,1.000,0.000,0.000,1.000
104334,-1.345,0.399,0.394,-0.081,-0.064,0.087,-0.157,-0.634,-0.120,0.180,0.050,-0.090,1.325,-0.079,-0.090,-0.157,-0.634,-0.121,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
104345,-1.225,0.331,0.389,-0.088,-0.101,0.095,-0.158,-0.635,-0.119,0.180,0.050,-0.090,1.326,-0.079,-0.090,-0.157,-0.634,-0.120,0,0,112,0,112,1.199,1.000,0.000,0.000,1.000
104356,-1.543,0.558,0.150,-0.069,-0.116,0.092,-0.159,-0.637,-0.118,0.180,0.050,-0.090,1.327,-0.079,-0.090,-0.158,-0.635,-0.119,0,0,112,0,112,1.200,1.000,0.000,0.000,1.000
104367,-1.521,0.430,0.231,-0.049,-0.119,0.083,-0.160,-0.638,-0.117,0.180,0.050,-0.106,1.328,-0.079,-0.074,-0.159,-0.637,-0.118,0,0,99,0,99,1.201,1.000,0.000,0.000,1.000
104378,-1.697,0.552,0.032,-0.019,-0.109,0.059,-0.160,-0.639,-0.117,0.180,0.050,-0.074,1.329,-0.079,-0.074,-0.160,-0.638,-0.117,0,0,99,0,99,1.201,1.000,0.000,0.000,1.000
104389,-1.726,0.340,0.037,0.041,-0.056,0.004,-0.159,-0.639,-0.117,0.180,0.050,-0.090,1.330,-0.079,-0.090,-0.160,-0.639,-0.117,0,0,112,0,112,1.201,1.000,0.000,0.000,1.000
104400,-2.002,0.344,-0.067,0.063,-0.021,-0.018,-0.159,-0.640,-0.117,0.180,0.050,-0.090,1.331,-0.080,-0.074,-0.159,-0.639,-0.117,0,0,99,0,99,1.201,1.000,0.000,0.000,1.000
104411,-1.774,0.121,0.146,0.061,0.005,-0.029,-0.158,-0.640,-0.117,0.180,0.050,-0.074,1.333,-0.080,-0.074,-0.159,-0.640,-0.117,0,0,99,0,99,1.201,1.000,0.000,0.000,1.000
104422,-1.924,0.261,-0.012,0.055,0.029,-0.032,-0.157,-0.639,-0.117,0.180,0.050,-0.074,1.334,-0.080,-0.090,-0.158,-0.640,-0.117,0,0,112,0,112,1.201,1.000,0.000,0.000,1.000
104433,-1.746,0.194,0.194,0.043,0.048,-0.023,-0.157,-0.639,-0.118,0.180,0.050,-0.090,1.335,-0.080,-0.106,-0.157,-0.639,-0.117,0,0,126,0,126,1.201,1.000,0.000,0.000,1.000
104444,-1.694,0.254,0.119,0.030,0.053,-0.012,-0.157,-0.638,-0.118,0.180,0.050,-0.074,1.336,-0.080,-0.106,-0.157,-0.639,-0.118,0,0,126,0,126,1.201,1.000,0.000,0.000,1.000
104455,-1.731,0.392,0.127,0.034,0.062,-0.004,-0.156,-0.638,-0.118,0.180,0.050,-0.090,1.337,-0.080,-0.074,-0.157,-0.638,-0.118,0,0,99,0,99,1.201,1.000,0.000,0.000,1.000
104466,-1.502,0.261,0.278,0.030,0.062,-0.001,-0.156,-0.637,-0.118,0.180,0.050,-0.090,1.338,-0.080,-0.106,-0.156,-0.638,-0.118,0,0,126,0,126,1.201,1.000,0.000,0.000,1.000
104477,-1.548,0.246,0.268,0.041,0.066,-0.007,-0.156,-0.636,-0.118,0.180,0.050,-0.090,1.339,-0.080,-0.090,-0.156,-0.637,-0.118,0,0,112,0,112,1.201,1.000,0.000,0.000,1.000
104488,-1.613,0.274,0.104,0.046,0.066,-0.010,-0.155,-0.636,-0.118,0.180,0.050,-0.090,1.340,-0.081,-0.090,-0.156,-0.636,-0.118,0,0,112,0,112,1.201,1.000,0.000,0.000,1.000
104499,-1.670,0.237,0.166,0.049,0.072,-0.007,-0.155,-0.635,-0.118,0.180,0.050,-0.090,1.341,-0.081,-0.090,-0.155,-0.636,-0.118,0,0,112,0,112,1.201,1.000,0.000,0.000,1.000
104510,-1.517,0.125,0.217,0.034,0.068,-0.004,-0.154,-0.634,-0.118,0.180,0.050,-0.090,1.343,-0.081,-0.074,-0.155,-0.635,-0.118,0,0,99,0,99,1.201,1.000,0.000,0.000,1.000
104521,-1.706,0.245,0.072,0.027,0.073,0.002,-0.154,-0.634,-0.118,0.180,0.050,-0.090,1.343,-0.081,-0.090,-0.154,-0.634,-0.118,0,0,112,0,112,1.201,1.000,0.000,0.000,1.000
104532,-1.500,0.069,0.261,0.011,0.071,0.009,-0.154,-0.633,-0.118,0.180,0.050,-0.074,1.344,-0.081,-0.106,-0.154,-0.634,-0.118,0,0,126,0,126,1.201,1.000,0.000,0.000,1.000
104543,-1.618,0.248,0.093,0.002,0.070,0.010,-0.154,-0.632,-0.118,0.180,0.050,-0.090,1.345,-0.081,-0.090,-0.154,-0.633,-0.118,0,0,112,0,112,1.201,1.000,0.000,0.000,1.000
104554,-1.518,0.191,0.243,-0.003,0.072,0.011,-0.154,-0.631,-0.118,0.180,0.050,-0.090,1.346,-0.081,-0.074,-0.154,-0.632,-0.118,0,0,99,0,99,1.201,1.000,0.000,0.000,1.000
104565,-1.415,0.320,0.208,-0.009,0.062,0.012,-0.154,-0.631,-0.118,0.180,0.050,-0.074,1.347,-0.081,-0.090,-0.154,-0.631,-0.118,0,0,112,0,112,1.201,1.000,0.000,0.000,1.000
104576,-1.223,0.138,0.369,-0.015,0.035,0.021,-0.154,-0.631,-0.117,0.180,0.050,-0.090,1.348,-0.082,-0.074,-0.154,-0.631,-0.118,0,0,99,0,99,1.201,1.000,0.000,0.000,1.000
104587,-1.420,0.330,0.230,-0.020,0.016,0.031,-0.154,-0.630,-0.117,0.180,0.050,-0.090,1.350,-0.082,-0.074,-0.154,-0.631,-0.117,0,0,99,0,99,1.201,1.000,0.000,0.000,1.000
104598,-1.204,0.125,0.467,-0.042,-0.018,0.046,-0.155,-0.631,-0.117,0.180,0.050,-0.090,1.351,-0.082,-0.090,-0.154,-0.630,-0.117,0,0,112,0,112,1.201,1.000,0.000,0.000,1.000
104609,-1.326,0.279,0.292,-0.053,-0.055,0.061,-0.155,-0.631,-0.116,0.180,0.050,-0.090,1.352,-0.082,-0.074,-0.155,-0.631,-0.117,0,0,99,0,99,1.202,1.000,0.000,0.000,1.000
104620,-1.304,0.297,0.391,-0.055,-0.084,0.076,-0.156,-0.632,-0.115,0.180,0.050,-0.074,1.353,-0.082,-0.090,-0.155,-0.631,-0.116,0,0,112,0,112,1.202,1.000,0.000,0.000,1.000
104631,-1.304,0.339,0.281,-0.060,-0.115,0.082,-0.156,-0.633,-0.114,0.180,0.050,-0.090,1.354,-0.082,-0.074,-0.156,-0.632,-0.115,0,0,99,0,99,1.202,1.000,0.000,0.000,1.000
104642,-1.577,0.490,0.151,-0.044,-0.117,0.077,-0.157,-0.634,-0.114,0.180,0.050,-0.106,1.355,-0.082,-0.090,-0.156,-0.633,-0.114,0,0,112,0,112,1.203,1.000,0.000,0.000,1.000
104653,-1.419,0.332,0.211,-0.032,-0.121,0.061,-0.157,-0.635,-0.113,0.180,0.050,-0.074,1.356,-0.082,-0.090,-0.157,-0.634,-0.114,0,0,112,0,112,1.203,1.000,0.000,0.000,1.000
104664,-1.619,0.271,0.113,0.023,-0.089,0.017,-0.157,-0.636,-0.113,0.180,0.050,-0.090,1.357,-0.083,-0.074,-0.157,-0.635,-0.113,0,0,99,0,99,1.204,1.000,0.000,0.000,1.000
104675,-1.809,0.301,-0.021,0.043,-0.064,-0.009,-0.157,-0.637,-0.113,0.180,0.050,-0.090,1.359,-0.083,-0.106,-0.157,-0.636,-0.113,0,0,126,0,126,1.204,1.000,0.000,0.000,1.000
104686,-1.863,0.219,0.042,0.052,-0.033,-0.031,-0.156,-0.637,-0.113,0.180,0.050,-0.074,1.360,-0.083,-0.074,-0.157,-0.637,-0.113,0,0,99,0,99,1.204,1.000,0.000,0.000,1.000
104697,-1.737,0.151,0.072,0.045,-0.013,-0.042,-0.156,-0.637,-0.114,0.180,0.050,-0.074,1.361,-0.083,-0.074,-0.156,-0.637,-0.113,0,0,99,0,99,1.204,1.000,0.000,0.000,1.000
104708,-1.949,0.318,0.004,0.049,0.020,-0.042,-0.155,-0.637,-0.114,0.180,0.050,-0.090,1.362,-0.083,-0.090,-0.156,-0.637,-0.114,0,0,112,0,112,1.203,1.000,0.000,0.000,1.000
104719,-1.673,0.193,0.144,0.035,0.034,-0.038,-0.155,-0.637,-0.114,0.180,0.050,-0.090,1.363,-0.083,-0.090,-0.155,-0.637,-0.114,0,0,112,0,112,1.203,1.000,0.000,0.000,1.000
104730,-1.956,0.425,-0.019,0.040,0.059,-0.029,-0.154,-0.636,-0.115,0.180,0.050,-0.090,1.364,-0.083,-0.074,-0.155,-0.637,-0.114,0,0,99,0,99,1.203,1.000,0.000,0.000,1.000
104741,-1.718,0.306,0.165,0.041,0.077,-0.021,-0.154,-0.636,-0.115,0.180,0.050,-0.074,1.365,-0.083,-0.090,-0.154,-0.636,-0.115,0,0,112,0,112,1.203,1.000,0.000,0.000,1.000
104752,-1.776,0.418,0.089,0.066,0.116,-0.013,-0.153,-0.634,-0.115,0.180,0.050,-0.090,1.367,-0.084,-0.090,-0.154,-0.636,-0.115,0,0,112,0,112,1.203,1.000,0.000,0.000,1.000
